index,speed
70849,-1.5599939
70850,-1.5641285
70851,-1.4887642
70852,-1.5659169
70853,-1.6976657
70854,-1.7075467
70855,-1.6472738
70856,-2.0709155
70857,-1.946356
70858,-1.9253558
70859,-2.1793916
70860,-2.2715735
70861,-2.1861317
70862,-1.9764724
70863,-1.9657893
70864,-1.9617195
70865,-1.9004037
70866,-2.0524387
70867,-2.1057525
70868,-2.0888798
70869,-1.7673273
70870,-1.7200999
70871,-1.8111718
70872,-1.7981155
70873,-1.6031848
70874,-1.5871655
70875,-1.5759645
70876,-1.5249883
70877,-1.440257
70878,-1.3906614
70879,-1.3924636
70880,-1.3871336
70881,-1.348589
70882,-1.406535
70883,-1.4957371
70884,-1.4835488
70885,-1.6051049
70886,-1.6464062
70887,-1.7737356
70888,-1.7848014
70889,-1.8810993
70890,-1.6605055
70891,-1.3220927
70892,-1.4069346
70893,-1.4413694
70894,-1.5915058
70895,-1.2518874
70896,-0.8376009
70897,-0.65946424
70898,-0.8994639
70899,-0.37731
70900,-0.38771072
70901,-0.8051134
70902,-1.035259
70903,-0.8597107
70904,-0.69000715
70905,-1.0659544
70906,-0.9029464
70907,-1.3895062
70908,-1.2527825
70909,-1.3086345
70910,-1.4506512
70911,-1.1122926
70912,-0.90938234
70913,-1.1107384
70914,-1.0762392
70915,-1.0546789
70916,-1.288928
70917,-1.8621197
70918,-1.4644535
70919,-1.0327514
70920,-0.9408387
70921,-1.431474
70922,-1.1506245
70923,-0.8646159
70924,-1.0086696
70925,-1.486484
70926,-1.4942006
70927,-1.1939809
70928,-0.22322957
70929,-0.31535223
70930,-0.8586366
70931,-0.46677998
70932,-1.230596
70933,-1.1326578
70934,-0.73818725
70935,-0.4358023
70936,-0.48203883
70937,-0.44929844
70938,-0.45847762
70939,-0.5737468
70940,-0.44317627
70941,-0.7291697
70942,-0.48058552
70943,-0.5651761
70944,-0.21454225
70945,-0.15888529
70946,-0.31552204
70947,0.1478498
70948,0.14521512
70949,0.21858072
70950,0.34564015
70951,0.11082806
70952,0.010428223
70953,0.20707825
70954,0.12858161
70955,0.19867717
70956,0.16144171
70957,0.17525867
70958,0.3655532
70959,0.31587765
70960,0.19463642
70961,0.15854742
70962,-0.025178958
70963,-0.12062832
70964,0.08114311
70965,0.30136535
70966,0.6658643
70967,0.7059605
70968,0.5684136
70969,0.27901098
70970,0.035949968
70971,0.0047499742
70972,0.014292184
70973,-0.16394235
70974,-0.18703349
70975,-0.22495796
70976,-0.1247369
70977,-0.48268977
70978,-0.65640485
70979,-0.15753952
70980,-0.27999276
70981,-0.4272095
70982,-0.64835995
70983,-0.5931004
70984,-0.4095583
70985,-0.567345
70986,-0.88345134
70987,-0.88995624
70988,-0.832594
70989,-1.0072242
70990,-1.04245
70991,-0.90503925
70992,-0.8374018
70993,-0.6771368
70994,-1.0276862
70995,-0.7999
70996,-0.7497248
70997,-0.85490453
70998,-1.172627
70999,-1.1902208
71000,-1.0414944
71001,-1.2059824
71002,-1.3293992
71003,-1.3831658
71004,-1.4924377
71005,-1.6172383
71006,-1.6187619
71007,-1.5407075
71008,-1.6755316
71009,-1.9962846
71010,-2.0898569
71011,-2.6252043
71012,-2.5462966
71013,-2.3457267
71014,-2.3848712
71015,-2.2133534
71016,-2.1158235
71017,-1.8291737
71018,-1.7207639
71019,-2.024741
71020,-2.2201111
71021,-2.3347466
71022,-1.8606001
71023,-2.228635
71024,-2.2288125
71025,-2.7326016
71026,-2.3393905
71027,-1.9865073
71028,-1.9987179
71029,-2.1167424
71030,-2.0855482
71031,-1.856622
71032,-1.7092417
71033,-1.6178489
71034,-1.8445307
71035,-1.7599356
71036,-1.6442889
71037,-1.7035695
71038,-1.8505572
71039,-1.7165108
71040,-1.5222578
71041,-1.531576
71042,-1.7846937
71043,-1.6026118
71044,-1.7365044
71045,-1.6357658
71046,-1.5837871
71047,-1.4995662
71048,-1.3143495
71049,-1.3709066
71050,-1.2173479
71051,-0.9064289
71052,-0.7026366
71053,-0.41074803
71054,-0.88415474
71055,-0.43077347
71056,-0.514779
71057,-0.959258
71058,-0.68403727
71059,-0.61145246
71060,-0.6647186
71061,-0.67038804
71062,-0.73004705
71063,-0.8911488
71064,-0.9608078
71065,-0.194832
71066,-0.12703961
71067,-0.18852694
71068,-0.47969252
71069,-0.6998442
71070,-0.49613792
71071,-0.40664577
71072,-0.368757
71073,-0.48259217
71074,-0.9392944
71075,-0.78173393
71076,-0.84692633
71077,-0.90436
71078,-0.9237576
71079,-0.9574474
71080,-1.09175
71081,-1.0349917
71082,-1.5137058
71083,-1.3825508
71084,-1.1271616
71085,-1.2196826
71086,-1.2032382
71087,-1.3692148
71088,-1.4081358
71089,-1.4585109
71090,-1.3164409
71091,-1.0663385
71092,-1.0611032
71093,-1.2595922
71094,-1.626554
71095,-1.6115853
71096,-1.7012211
71097,-1.5462649
71098,-1.5438547
71099,-1.8943392
71100,-1.8904867
71101,-1.7040443
71102,-1.68097
71103,-1.5178702
71104,-1.691792
71105,-1.3904716
71106,-0.7952404
71107,-1.0155319
71108,-1.9207563
71109,-1.7996397
71110,-1.7916385
71111,-1.6874069
71112,-1.4087117
71113,-1.2056935
71114,-1.3807671
71115,-1.3677198
71116,-1.2816939
71117,-1.1445558
71118,-1.0750173
71119,-1.46174
71120,-1.6330512
71121,-2.133239
71122,-1.6915866
71123,-1.4947959
71124,-1.4704059
71125,-1.4629265
71126,-1.2922919
71127,-1.3949766
71128,-1.6703
71129,-1.5701185
71130,-1.6383739
71131,-1.5984187
71132,-1.7495458
71133,-1.9252508
71134,-1.9074774
71135,-1.5510057
71136,-1.3324177
71137,-1.2433523
71138,-1.1861633
71139,-0.6552577
71140,-0.37431997
71141,-0.32606414
71142,-0.68063825
71143,-0.7365922
71144,-0.6808245
71145,-0.64227265
71146,-0.6910874
71147,-0.9023419
71148,-0.8592545
71149,-0.60121137
71150,-0.5419651
71151,-0.5255983
71152,-0.84360325
71153,-0.5916527
71154,-0.6285058
71155,-0.83076876
71156,-1.0736935
71157,-0.7817574
71158,-1.0482204
71159,-1.1559025
71160,-0.9606118
71161,-0.29521468
71162,0.34723923
71163,0.45333964
71164,0.59246695
71165,0.85242116
71166,0.6989018
71167,0.20377786
71168,0.13055034
71169,0.20845461
71170,0.5029623
71171,0.5264857
71172,0.14948528
71173,-0.05331323
71174,0.20815472
71175,-0.20337588
71176,-0.122659646
71177,-0.08541403
71178,0.15641311
71179,-0.23330611
71180,-0.30983567
71181,-0.433495
71182,-0.32186815
71183,-0.2733397
71184,-0.2887877
71185,-0.22155115
71186,-0.23190428
71187,-0.76046044
71188,-0.8551442
71189,-0.7061312
71190,-0.63704413
71191,-1.0830545
71192,-0.96714354
71193,-1.4052877
71194,-1.0791285
71195,-0.92530525
71196,-0.8605787
71197,-1.0563561
71198,-1.3650607
71199,-1.2703766
71200,-0.97500354
71201,-0.95462495
71202,-0.99970835
71203,-0.7606253
71204,-0.6113724
71205,-0.38606942
71206,-0.21554649
71207,-0.18653007
71208,-0.15733899
71209,-0.114556886
71210,-0.18851557
71211,-0.0987996
71212,0.17274068
71213,0.009088617
71214,0.17913134
71215,0.49245968
71216,0.19051474
71217,-0.46358645
71218,-0.26383266
71219,0.043516364
71220,-0.20925836
71221,-0.18030792
71222,-0.13072501
71223,0.4028283
71224,0.49326092
71225,0.6946205
71226,0.77876854
71227,1.0399561
71228,1.3691025
71229,1.4116099
71230,1.3983115
71231,1.0303627
71232,0.5734208
71233,0.2745473
71234,0.32809138
71235,0.42617127
71236,0.68674505
71237,0.6906734
71238,0.4486107
71239,0.31003946
71240,0.62249434
71241,0.6922128
71242,0.83074254
71243,0.675114
71244,0.9588761
71245,0.8166953
71246,0.7292604
71247,-0.13240828
71248,-0.3787174
71249,-0.49667537
71250,-0.5970705
71251,-0.3007213
71252,0.07172013
71253,0.16455619
71254,0.36269504
71255,0.5235156
71256,0.37584746
71257,0.5873024
71258,0.48466402
71259,0.6414538
71260,0.4804036
71261,0.11141776
71262,0.05651688
71263,0.19632928
71264,0.20860156
71265,0.39646235
71266,0.68433017
71267,0.664867
71268,0.7963084
71269,0.86224526
71270,0.9941353
71271,0.95479995
71272,0.5424053
71273,0.8175087
71274,0.7417695
71275,0.66537297
71276,0.712073
71277,0.71734405
71278,0.40288365
71279,0.83946687
71280,0.50971955
71281,0.49317807
71282,0.2570374
71283,0.0017684858
71284,0.20280772
71285,0.096305385
71286,0.10624719
71287,-0.17097306
71288,0.19355544
71289,-0.007762691
71290,0.50820625
71291,0.67052335
71292,0.36083385
71293,0.31463903
71294,0.53563017
71295,0.5798962
71296,0.57823575
71297,0.61238694
71298,0.8917809
71299,0.991037
71300,1.0442731
71301,0.9541871
71302,0.8390587
71303,1.3020833
71304,1.140753
71305,1.2317525
71306,1.1583122
71307,0.86253947
71308,1.0845761
71309,0.6834852
71310,0.65448004
71311,0.9011424
71312,0.8764273
71313,0.69714195
71314,0.5713761
71315,0.4610295
71316,0.51519585
71317,0.5149299
71318,0.651078
71319,0.85423094
71320,0.46299884
71321,0.5244169
71322,0.38054496
71323,0.17753519
71324,-0.020572433
71325,0.022496345
71326,0.031248463
71327,-0.074387856
71328,-0.047874894
71329,0.34145802
71330,0.51799774
71331,0.3681794
71332,0.19420655
71333,0.3267969
71334,0.17209077
71335,0.32630014
71336,0.14154904
71337,0.23248272
71338,0.21515976
71339,0.32645613
71340,0.37606958
71341,0.046007533
71342,0.53575903
71343,0.47430286
71344,0.3819003
71345,0.4513679
71346,0.6212709
71347,0.54781854
71348,0.7588526
71349,0.7499973
71350,0.7761894
71351,0.7625644
71352,0.8244972
71353,0.8484348
71354,0.7631975
71355,0.7613687
71356,0.63569075
71357,0.53233963
71358,0.68738073
71359,0.7697183
71360,0.7758663
71361,0.6004966
71362,0.5079091
71363,0.34553176
71364,0.46080545
71365,0.34726655
71366,0.77481985
71367,0.7508559
71368,1.0053232
71369,1.0555725
71370,0.9204133
71371,0.8941032
71372,0.75466967
71373,0.6535738
71374,0.6596732
71375,0.5158137
71376,0.2806267
71377,0.22209541
71378,0.41911027
71379,0.38015956
71380,0.33583158
71381,0.3167994
71382,-0.20537147
71383,-0.27757016
71384,-0.19968094
71385,-0.038543716
71386,0.047619417
71387,-0.052953452
71388,-1.2418507
71389,-1.2049855
71390,-0.9247015
71391,-0.7649477
71392,-0.66236514
71393,-0.6131855
71394,-0.6339428
71395,-0.74546653
71396,-0.59097594
71397,-0.6052718
71398,-0.79582083
71399,-0.8590771
71400,-0.76358896
71401,0.333853
71402,0.2316379
71403,-8.3774205e-05
71404,-0.39946207
71405,-0.08929344
71406,-0.14737117
71407,0.054157127
71408,-0.33967295
71409,-0.44632864
71410,-0.37459895
71411,-0.59500676
71412,-0.63302535
71413,-0.9308874
71414,-0.63328135
71415,-0.4669262
71416,-0.42357334
71417,-0.43960696
71418,-0.49816543
71419,-0.72998923
71420,-0.85959077
71421,-0.6962846
71422,-1.1307201
71423,-1.3734266
71424,-1.2543912
71425,-1.2349957
71426,-0.97897
71427,-0.84681016
71428,-0.7292524
71429,-0.85925794
71430,-0.7064884
71431,-0.42629716
71432,-0.523962
71433,-0.43241146
71434,-0.25794953
71435,-0.37602085
71436,-0.8589434
71437,-0.21957576
71438,-0.28095424
71439,-0.37426224
71440,-0.1167996
71441,-0.18823612
71442,-0.5674179
71443,-1.0693157
71444,-0.8491019
71445,-0.55085635
71446,-1.3418785
71447,-1.5199664
71448,-1.1904068
71449,-1.1680413
71450,-1.638189
71451,-1.9608934
71452,-1.3538251
71453,-0.8565544
71454,0.6535285
71455,-0.012008697
71456,-0.5645882
71457,-0.44036052
71458,-0.6213803
71459,-0.08346233
71460,0.050396282
71461,0.0088424
71462,-0.26642606
71463,0.1913055
71464,0.10718287
71465,-0.34930208
71466,-0.5845618
71467,-0.30163065
71468,-0.31478783
71469,-0.80380946
71470,-1.1744479
71471,-1.2910318
71472,-1.4050268
71473,-1.5610539
71474,-1.1904879
71475,-1.6598742
71476,-1.260332
71477,-0.8230301
71478,-0.94069594
71479,-1.0900122
71480,-0.93846357
71481,-0.6099832
71482,-0.2603563
71483,-0.2685555
71484,-1.2753991
71485,-1.5024979
71486,-1.2505226
71487,-1.2497631
71488,-1.4559478
71489,-1.5455827
71490,-1.4650087
71491,-1.5115259
71492,-1.1881701
71493,-1.2840772
71494,-1.409313
71495,-1.3582035
71496,-0.9828589
71497,-1.1958764
71498,-1.368293
71499,-1.1903915
71500,-1.162691
71501,-1.1968237
71502,-1.3017752
71503,-1.1243157
71504,-0.31761625
71505,-0.35355592
71506,-0.59613734
71507,-0.080977775
71508,-0.20080093
71509,-0.2964914
71510,-0.25266683
71511,0.04235011
71512,0.36048725
71513,0.069615714
71514,-0.092882924
71515,-0.27495554
71516,-0.26791903
71517,-0.21602015
71518,-0.17622152
71519,-0.2527187
71520,-0.66235274
71521,-1.297302
71522,-1.3463296
71523,-1.2086664
71524,-1.0724257
71525,-0.9795179
71526,-0.8809824
71527,-0.71359116
71528,-0.73271537
71529,-0.71634245
71530,-0.5902826
71531,-0.6687991
71532,-0.7008806
71533,-0.73180044
71534,-0.5897113
71535,-0.84026986
71536,-0.6979158
71537,-0.91240245
71538,-1.2030168
71539,-1.2359487
71540,-1.1330007
71541,-1.070808
71542,-1.0074642
71543,-0.8962679
71544,-0.6699509
71545,-0.69614977
71546,-0.7685461
71547,-0.50858134
71548,-0.29475382
71549,-0.09724284
71550,-0.21291326
71551,-0.1809617
71552,0.16746129
71553,-0.29526186
71554,-0.85889274
71555,-0.8627411
71556,-0.74119335
71557,-0.41655988
71558,-0.37168422
71559,-0.33866194
71560,-0.33985692
71561,-0.4360033
71562,-0.3426043
71563,-0.54704666
71564,-0.7840449
71565,-0.68976915
71566,-0.5509625
71567,-0.7022682
71568,-0.54919195
71569,-0.24718435
71570,-0.18117905
71571,-0.38713348
71572,-0.6953066
71573,-0.58463633
71574,-0.5125651
71575,-0.34501666
71576,-0.35245916
71577,-0.532107
71578,-0.610968
71579,-0.71660715
71580,-0.81161016
71581,-0.76264286
71582,-0.79344183
71583,-0.88951635
71584,-0.898717
71585,-0.9223884
71586,-0.71213937
71587,-0.85492736
71588,-1.0619199
71589,-0.79561126
71590,-0.8097502
71591,-0.78812784
71592,-0.92599654
71593,-0.9870398
71594,-1.0862278
71595,-1.0966231
71596,-0.93829495
71597,-0.8074355
71598,-0.6317859
71599,-0.8396867
71600,-0.7806631
71601,-0.88702637
71602,-1.0178208
71603,-0.67101455
71604,-0.8447777
71605,-0.6898938
71606,-0.9248362
71607,-0.7056366
71608,-0.5763484
71609,-0.72919136
71610,-0.8581656
71611,-0.9477948
71612,-1.1120449
71613,-0.9904014
71614,-0.78628224
71615,-1.0102712
71616,-0.6555674
71617,-0.40655795
71618,-0.60913223
71619,-0.8241831
71620,-0.9243267
71621,-0.99050814
71622,-1.2145693
71623,-1.0446979
71624,-0.9853592
71625,-0.6358291
71626,-0.47936255
71627,-0.5675335
71628,-0.8501571
71629,-0.6728757
71630,-0.7183268
71631,-0.63044345
71632,-0.79053813
71633,-0.8963836
71634,-0.8437496
71635,-0.8176373
71636,-0.79702574
71637,-0.8003671
71638,-0.8023268
71639,-0.9209062
71640,-1.0004308
71641,-0.8840813
71642,-1.0054519
71643,-0.9306438
71644,-0.72568387
71645,-0.72625524
71646,-0.7523799
71647,-0.75928897
71648,-0.53293896
71649,-0.7312268
71650,-0.914496
71651,-0.898575
71652,-1.0011728
71653,-0.9566434
71654,-1.0720559
71655,-1.2208477
71656,-1.357001
71657,-1.4960304
71658,-1.5666585
71659,-1.296329
71660,-1.1163272
71661,-1.1199183
71662,-1.3525267
71663,-1.6347471
71664,-1.6220292
71665,-1.3555475
71666,-1.5714763
71667,-1.6015394
71668,-1.7293402
71669,-1.5620961
71670,-1.5790116
71671,-1.2603872
71672,-1.3656905
71673,-1.2136918
71674,-1.1326815
71675,-0.95354056
71676,-0.98572135
71677,-0.92038244
71678,-1.1314133
71679,-0.98249316
71680,-1.0994455
71681,-1.6967285
71682,-1.8008852
71683,-1.7911843
71684,-1.6244107
71685,-1.2390273
71686,-0.87236613
71687,-0.8287103
71688,-0.59778285
71689,-0.69400984
71690,-0.74522245
71691,-0.67810583
71692,-0.7416506
71693,-1.0282615
71694,-0.8817082
71695,-0.88300085
71696,-0.962077
71697,-1.0645169
71698,-1.0259063
71699,-0.81618613
71700,-0.99265516
71701,-0.72660166
71702,-0.88209665
71703,-0.6570379
71704,-0.40266824
71705,-0.3459351
71706,-0.14992695
71707,-0.20025158
71708,-0.2959225
71709,-0.42567688
71710,-0.47038382
71711,-0.44934818
71712,-0.45957875
71713,-0.4646414
71714,-0.22055894
71715,-0.28735685
71716,-0.2921092
71717,-0.7657519
71718,-0.96680456
71719,-1.0283538
71720,-0.5416756
71721,-0.764459
71722,-0.9257737
71723,-0.9987629
71724,-0.46713406
71725,-0.34970582
71726,-0.69609237
71727,-0.34355807
71728,-0.27342805
71729,-0.115132675
71730,0.116833165
71731,0.20694943
71732,0.27575698
71733,0.09085787
71734,0.078491375
71735,0.12903416
71736,0.13108557
71737,0.10045694
71738,0.5231145
71739,1.1576031
71740,1.2812042
71741,0.97598654
71742,1.3859491
71743,1.432956
71744,1.4985456
71745,1.4341589
71746,1.5379376
71747,1.4988791
71748,1.4043972
71749,1.3981272
71750,1.6187721
71751,1.5332662
71752,1.4317818
71753,1.7371241
71754,1.789861
71755,1.8518642
71756,1.9941779
71757,1.7323698
71758,1.8843173
71759,2.0662723
71760,1.5815942
71761,1.9150289
71762,1.7002667
71763,1.5505306
71764,1.2720171
71765,1.1481342
71766,1.119066
71767,1.3109298
71768,1.4297801
71769,1.4162222
71770,1.2436918
71771,1.111504
71772,1.1989993
71773,1.3039178
71774,1.3208001
71775,1.494068
71776,1.463472
71777,1.4434069
71778,1.2689799
71779,1.3115185
71780,1.3084129
71781,1.2904097
71782,1.2486968
71783,1.1611692
71784,1.1825817
71785,1.215729
71786,1.3148265
71787,1.1983292
71788,0.9331638
71789,1.2302371
71790,1.1030818
71791,0.9016418
71792,0.85856533
71793,0.45092463
71794,0.49817187
71795,0.5717019
71796,1.1298493
71797,1.1370553
71798,0.9602547
71799,0.98735017
71800,0.97272426
71801,0.9784647
71802,0.97832954
71803,1.1447337
71804,1.3162416
71805,1.4671196
71806,1.6436142
71807,1.579457
71808,1.4280548
71809,1.2966808
71810,1.5768185
71811,1.3835517
71812,1.3889738
71813,1.4896293
71814,1.615704
71815,1.7727852
71816,1.7708997
71817,1.651832
71818,2.1701853
71819,2.172909
71820,2.0017717
71821,1.8635375
71822,1.615163
71823,1.6581484
71824,1.5559322
71825,1.386722
71826,1.5388045
71827,1.5031348
71828,1.5493639
71829,1.3932894
71830,1.4890492
71831,1.7234277
71832,1.5700992
71833,1.1402026
71834,1.0268016
71835,0.63673574
71836,0.55754125
71837,0.41752553
71838,0.95080155
71839,0.8007028
71840,0.7458759
71841,0.68480355
71842,0.64078885
71843,0.9987746
71844,1.1368165
71845,1.4332061
71846,1.6367168
71847,1.8101807
71848,1.7994679
71849,1.723519
71850,1.7654903
71851,1.8149244
71852,1.6575922
71853,1.4204787
71854,1.77355
71855,1.7934825
71856,1.7396569
71857,1.7946383
71858,1.6879033
71859,1.3533326
71860,1.1680918
71861,1.2048607
71862,1.0703968
71863,1.1912857
71864,1.1294311
71865,1.1169399
71866,1.4573445
71867,1.3697385
71868,1.3417728
71869,1.2541932
71870,1.1317036
71871,1.3681933
71872,1.3237267
71873,1.289573
71874,1.2498974
71875,1.2598124
71876,1.1736746
71877,1.1409587
71878,0.9605519
71879,0.9724492
71880,0.8094725
71881,0.97253543
71882,0.8440212
71883,0.92028165
71884,0.86696595
71885,0.7756571
71886,0.78048384
71887,0.8821171
71888,0.6229416
71889,0.58985984
71890,0.90104413
71891,0.73324794
71892,0.85659343
71893,1.3573288
71894,1.2547415
71895,1.3914394
71896,1.0939851
71897,0.8086056
71898,0.87084484
71899,0.853679
71900,0.91317946
71901,0.80763435
71902,0.6723338
71903,0.5402862
71904,0.64114314
71905,0.72185904
71906,0.584968
71907,0.5552332
71908,0.42425233
71909,0.591421
71910,0.52466697
71911,0.64524734
71912,0.56656754
71913,0.55988556
71914,0.7167119
71915,0.5542952
71916,0.57107764
71917,0.6292633
71918,0.66116536
71919,0.5821219
71920,0.55706275
71921,0.6847596
71922,0.8124052
71923,0.7754726
71924,0.78480667
71925,0.7811949
71926,0.5646839
71927,0.6077819
71928,0.45687494
71929,0.3877854
71930,0.3564617
71931,0.30957162
71932,0.1944308
71933,0.27469316
71934,0.36416182
71935,0.2923773
71936,-0.027655685
71937,-0.15754381
71938,0.15410784
71939,0.23577933
71940,0.4221891
71941,0.5615087
71942,0.55599684
71943,0.40494984
71944,0.06863382
71945,-0.08497892
71946,-0.25500944
71947,-0.43645734
71948,-0.6568517
71949,-0.504846
71950,-0.54013133
71951,-0.444423
71952,-0.40184373
71953,-0.109502815
71954,-0.8528475
71955,-0.66330993
71956,-0.76101464
71957,-0.5982973
71958,-0.32796115
71959,-0.49448875
71960,-0.64694655
71961,-0.6629125
71962,-0.51340425
71963,-0.55394584
71964,-0.67920595
71965,-0.7062429
71966,-0.8957862
71967,-1.0005754
71968,-0.48784062
71969,-0.38280684
71970,-0.12998578
71971,-0.46206316
71972,-0.3812374
71973,-0.090190046
71974,0.26528603
71975,-0.30578426
71976,-0.74246246
71977,-0.9075767
71978,-0.85597485
71979,-0.54110724
71980,-0.86635673
71981,-1.1142884
71982,-1.1807804
71983,-1.2937903
71984,-1.4471316
71985,-1.2230418
71986,-1.0888487
71987,-1.0495431
71988,-1.0709113
71989,-1.4949499
71990,-1.4755951
71991,-1.2740774
71992,-1.406018
71993,-1.2842207
71994,-1.1969459
71995,-1.105705
71996,-0.9762086
71997,-0.806482
71998,-0.70465595
71999,-0.7021434
72000,-0.7814834
72001,-0.78492737
72002,-0.8003595
72003,-0.5065935
72004,-0.53942466
72005,-0.8054975
72006,-0.70069253
72007,-0.87216777
72008,-1.0781318
72009,-1.0506874
72010,-1.0511572
72011,-1.2967358
72012,-0.91606504
72013,-0.9130798
72014,-0.7066998
72015,-0.52195895
72016,-0.279491
72017,-0.23633339
72018,-0.25532317
72019,-0.46513185
72020,-0.6141318
72021,-1.2628992
72022,-0.7610253
72023,-0.31293792
