time,position,velocity,acceleration,g-force,mock,imperial position,imperial velocity,imperial acceleration
51.53999999999832,[   0.       3961.427019],[  0.         -22.84062341],[ 0.         -2.02396459],0.2063164719673802,0.06659073880466472,[    0.         12996.80822102],[  0.         -74.93643091],[ 0.         -6.64030399]
51.54999999999831,[   0.         3961.19851159],[  0.         -22.86085756],[ 0.         -2.02341573],0.20626052293577984,0.06664973049562682,[    0.         12996.05852476],[  0.         -75.00281592],[ 0.         -6.63850326]
51.55999999999831,[   0.         3960.96980188],[  0.         -22.88108623],[ 0.         -2.02286651],0.2062045372069317,0.06670870620991254,[    0.        12995.3081648],[  0.         -75.06918295],[ 0.         -6.63670136]
51.56999999999831,[   0.        3960.7408899],[  0.        -22.9013094],[ 0.         -2.02231692],0.2061485137614679,0.06676766588921282,[    0.         12994.55714122],[  0.         -75.13553193],[ 0.         -6.63489824]
51.57999999999832,[   0.         3960.51177571],[  0.         -22.92152707],[ 0.         -2.02176696],0.20609245259938835,0.06682660953352769,[    0.         12993.80545422],[  0.         -75.20186287],[ 0.         -6.63309391]
51.58999999999831,[   0.         3960.28245938],[  0.         -22.94173923],[ 0.         -2.02121664],0.2060363547400612,0.06688553711370263,[    0.         12993.05310403],[  0.         -75.26817574],[ 0.        -6.6312884]
51.599999999998296,[   0.         3960.05294096],[  0.         -22.96194589],[ 0.         -2.02066596],0.20598022018348625,0.06694444865889213,[    0.         12992.30009082],[  0.         -75.33447055],[ 0.         -6.62948171]
51.609999999998294,[   0.         3959.82322049],[  0.         -22.98214704],[ 0.         -2.02011491],0.2059240479102956,0.06700334413994169,[    0.         12991.54641471],[  0.         -75.40074729],[ 0.        -6.6276738]
51.61999999999829,[   0.         3959.59329804],[  0.         -23.00234268],[ 0.        -2.0195635],0.20586783893985727,0.06706222355685132,[    0.         12990.79207594],[  0.         -75.46700596],[ 0.         -6.62586471]
51.62999999999829,[   0.         3959.36317367],[  0.         -23.02253279],[ 0.         -2.01901173],0.20581159327217124,0.06712108685131195,[    0.        12990.0370747],[  0.         -75.53324648],[ 0.         -6.62405444]
51.639999999998295,[   0.         3959.13284742],[  0.         -23.04271739],[ 0.         -2.01845959],0.2057553098878695,0.06717993408163266,[    0.         12989.28141113],[  0.         -75.59946892],[ 0.         -6.62224296]
51.64999999999829,[   0.         3958.90231935],[  0.         -23.06289646],[ 0.        -2.0179071],0.20569899082568807,0.06723876518950438,[    0.         12988.52508542],[  0.         -75.66567322],[ 0.         -6.62043033]
51.65999999999829,[   0.         3958.67158951],[  0.      -23.08307],[ 0.         -2.01735424],0.20564263404689093,0.06729758017492711,[    0.         12987.76809773],[  0.         -75.73185938],[ 0.         -6.61861648]
51.669999999998296,[   0.         3958.44065797],[  0.         -23.10323801],[ 0.         -2.01680102],0.20558624057084607,0.06735637903790087,[    0.         12987.01044829],[  0.         -75.79802739],[ 0.         -6.61680146]
51.679999999998294,[   0.         3958.20952478],[  0.         -23.12340049],[ 0.         -2.01624744],0.2055298103975535,0.06741516177842566,[    0.         12986.25213728],[  0.         -75.86417726],[ 0.         -6.61498525]
51.68999999999829,[   0.         3957.97818999],[  0.         -23.14355742],[ 0.        -2.0156935],0.2054733435270132,0.06747392833819242,[    0.         12985.49316485],[  0.         -75.93030893],[ 0.         -6.61316786]
51.69999999999828,[   0.         3957.74665366],[  0.         -23.16370881],[ 0.        -2.0151392],0.20541683995922527,0.06753267874635567,[    0.         12984.73353119],[  0.         -75.99642241],[ 0.         -6.61134929]
51.70999999999828,[   0.         3957.51491584],[  0.         -23.18385466],[ 0.         -2.01458455],0.2053603007135576,0.06759141300291546,[    0.         12983.97323648],[  0.         -76.06251772],[ 0.         -6.60952958]
51.719999999998294,[   0.        3957.2829766],[  0.         -23.20399496],[ 0.         -2.01402953],0.20530372375127426,0.0676501310787172,[    0.         12983.21228095],[  0.         -76.12859482],[ 0.         -6.60770864]
51.72999999999829,[   0.         3957.05083597],[  0.        -23.2241297],[ 0.         -2.01347415],0.2052471100917431,0.06770883294460643,[    0.         12982.45066468],[  0.         -76.19465368],[ 0.         -6.60588653]
51.73999999999828,[   0.         3956.81849403],[  0.         -23.24425888],[ 0.         -2.01291842],0.2051904607543323,0.0677675186005831,[    0.         12981.68838795],[  0.        -76.2606943],[ 0.         -6.60406327]
51.74999999999827,[   0.         3956.58595082],[  0.        -23.2643825],[ 0.         -2.01236233],0.2051337747196738,0.06782618804664722,[    0.         12980.92545089],[  0.         -76.32671668],[ 0.         -6.60223883]
51.75999999999827,[   0.         3956.35320641],[  0.         -23.28450056],[ 0.         -2.01180588],0.20507705198776754,0.06788484128279884,[    0.         12980.16185372],[  0.         -76.39272082],[ 0.        -6.6004132]
51.76999999999829,[   0.         3956.12026084],[  0.         -23.30461305],[ 0.         -2.01124908],0.20502029357798165,0.06794347827988337,[    0.         12979.39759657],[  0.         -76.45870668],[ 0.         -6.59858643]
51.77999999999828,[   0.         3955.88711417],[  0.         -23.32471997],[ 0.         -2.01069192],0.204963498470948,0.06800209903790087,[    0.         12978.63267965],[  0.         -76.52467427],[ 0.         -6.59675848]
51.78999999999826,[   0.         3955.65376647],[  0.         -23.34482132],[ 0.         -2.01013441],0.20490666768603466,0.06806070355685133,[    0.         12977.86710319],[  0.         -76.59062358],[ 0.         -6.59492938]
51.799999999998256,[   0.         3955.42021778],[  0.         -23.36491708],[ 0.         -2.00957654],0.2048498002038736,0.06811929177842566,[    0.        12977.1008673],[  0.         -76.65655455],[ 0.        -6.5930991]
51.809999999998254,[   0.         3955.18646815],[  0.         -23.38500727],[ 0.         -2.00901831],0.2047928960244648,0.06817786376093295,[    0.         12976.33397217],[  0.         -76.72246725],[ 0.         -6.59126763]
51.819999999998245,[   0.         3954.95251766],[  0.         -23.40509186],[ 0.         -2.00845973],0.20473595616717635,0.06823641941690962,[    0.         12975.56641804],[  0.         -76.78836158],[ 0.         -6.58943502]
51.82999999999826,[   0.         3954.71836634],[  0.         -23.42517087],[ 0.        -2.0079008],0.20467898063200807,0.06829495880466471,[    0.         12974.79820502],[  0.        -76.8542376],[ 0.         -6.58760126]
51.839999999998255,[   0.         3954.48401427],[  0.         -23.44524429],[ 0.         -2.00734151],0.20462196839959226,0.06835348189504374,[    0.         12974.02933338],[  0.         -76.92009528],[ 0.         -6.58576632]
51.849999999998246,[   0.         3954.24946149],[  0.         -23.46531211],[ 0.         -2.00678187],0.20456492048929664,0.06841198865889213,[    0.         12973.25980323],[  0.         -76.98593458],[ 0.         -6.58393023]
51.859999999998244,[   0.         3954.01470805],[  0.         -23.48537432],[ 0.         -2.00622188],0.2045078369011213,0.06847047906705539,[    0.         12972.48961476],[  0.         -77.05175548],[ 0.         -6.58209299]
51.86999999999824,[   0.         3953.77975403],[  0.         -23.50543094],[ 0.         -2.00566153],0.20445071661569825,0.06852895317784256,[    0.         12971.71876821],[  0.         -77.11755805],[ 0.         -6.58025457]
51.87999999999825,[   0.         3953.54459946],[  0.         -23.52548195],[ 0.         -2.00510083],0.2043935606523955,0.06858741093294461,[    0.         12970.94726369],[  0.        -77.1833422],[ 0.         -6.57841501]
51.889999999998246,[   0.         3953.30924442],[  0.         -23.54552735],[ 0.         -2.00453979],0.20433637003058105,0.06864585233236152,[    0.         12970.17510146],[  0.         -77.24910795],[ 0.         -6.57657432]
51.89999999999824,[   0.         3953.07368895],[  0.         -23.56556713],[ 0.         -2.00397839],0.20427914271151884,0.06870427734693878,[    0.         12969.40228165],[  0.         -77.31485526],[ 0.         -6.57473246]
51.90999999999825,[   0.        3952.8379331],[  0.        -23.5856013],[ 0.         -2.00341664],0.20422187971457692,0.06876268600583091,[    0.         12968.62880443],[  0.         -77.38058417],[ 0.         -6.57288945]
51.91999999999825,[   0.         3952.60197695],[  0.         -23.60562984],[ 0.         -2.00285454],0.20416458103975527,0.06882107825072886,[    0.         12967.85467006],[  0.        -77.4462946],[ 0.         -6.57104529]
51.929999999998245,[   0.         3952.36582053],[  0.         -23.62565276],[ 0.         -2.00229209],0.204107246687054,0.06887945411078718,[    0.         12967.07987863],[  0.        -77.5119866],[ 0.         -6.56919998]
51.93999999999824,[   0.         3952.12946392],[  0.         -23.64567005],[ 0.         -2.00172929],0.20404987665647292,0.06893781355685133,[    0.         12966.30443041],[  0.         -77.57766013],[ 0.         -6.56735352]
51.94999999999825,[   0.         3951.89290716],[  0.         -23.66568172],[ 0.         -2.00116614],0.20399247094801226,0.0689961566180758,[    0.         12965.52832553],[  0.         -77.64331521],[ 0.         -6.56550592]
51.95999999999822,[   0.         3951.65615031],[  0.         -23.68568774],[ 0.         -2.00060265],0.20393503058103973,0.06905448320699709,[    0.         12964.75156418],[  0.         -77.70895176],[ 0.        -6.5636572]
51.96999999999823,[   0.         3951.41919343],[  0.         -23.70568813],[ 0.         -2.00003881],0.2038775545361876,0.06911279338192419,[    0.         12963.97414657],[  0.         -77.77456984],[ 0.         -6.56180733]
51.97999999999823,[   0.         3951.18203658],[  0.         -23.72568288],[ 0.         -1.99947461],0.20382004179408766,0.06917108711370262,[    0.         12963.19607289],[  0.         -77.84016942],[ 0.         -6.55995628]
51.989999999998226,[   0.         3950.94467981],[  0.         -23.74567198],[ 0.         -1.99891008],0.203762495412844,0.06922936437317785,[    0.         12962.41734331],[  0.         -77.90575046],[ 0.         -6.55810415]
51.99999999999822,[   0.         3950.70712317],[  0.         -23.76565543],[ 0.         -1.99834519],0.2037049123343527,0.06928762516034985,[    0.         12961.63795798],[  0.         -77.97131296],[ 0.         -6.55625083]
52.009999999998215,[   0.         3950.46936672],[  0.         -23.78563323],[ 0.         -1.99777996],0.2036472945973496,0.06934586947521866,[    0.         12960.85791711],[  0.         -78.03685693],[ 0.        -6.5543964]
52.01999999999822,[   0.         3950.23141053],[  0.         -23.80560537],[ 0.         -1.99721439],0.20358964220183484,0.06940409728862973,[    0.         12960.07722092],[  0.         -78.10238232],[ 0.         -6.55254086]
52.02999999999822,[   0.         3949.99325465],[  0.         -23.82557186],[ 0.         -1.99664847],0.2035319541284404,0.06946230862973761,[    0.         12959.29586959],[  0.         -78.16788918],[ 0.         -6.55068417]
52.039999999998216,[   0.         3949.75489912],[  0.         -23.84553268],[ 0.        -1.9960822],0.20347423037716614,0.06952050344023324,[    0.         12958.51386323],[  0.         -78.23337744],[ 0.         -6.54882633]
52.04999999999821,[   0.         3949.51634402],[  0.         -23.86548784],[ 0.         -1.99551559],0.2034164719673802,0.06957868174927112,[    0.         12957.73120211],[  0.         -78.29884712],[ 0.         -6.54696737]
52.059999999998205,[   0.         3949.27758939],[  0.         -23.88543732],[ 0.         -1.99494864],0.20335867889908252,0.06963684349854228,[    0.         12956.94788637],[  0.         -78.36429818],[ 0.        -6.5451073]
52.06999999999821,[   0.        3949.0386353],[  0.         -23.90538114],[ 0.         -1.99438134],0.2033008501529052,0.06969498874635567,[    0.         12956.16391624],[  0.         -78.42973066],[ 0.         -6.54324608]
52.07999999999821,[   0.        3948.7994818],[  0.         -23.92531927],[ 0.        -1.9938137],0.2032429867482161,0.06975311740524781,[    0.         12955.37929187],[  0.         -78.49514447],[ 0.         -6.54138374]
52.089999999998206,[   0.         3948.56012895],[  0.         -23.94525173],[ 0.         -1.99324572],0.20318508868501528,0.0698112295335277,[    0.         12954.59401346],[  0.         -78.56053969],[ 0.         -6.53952029]
52.099999999998204,[   0.         3948.32057679],[  0.        -23.9651785],[ 0.         -1.99267739],0.2031271549439348,0.0698693250728863,[    0.         12953.80808116],[  0.         -78.62591623],[ 0.         -6.53765569]
52.10999999999821,[   0.        3948.0808254],[  0.         -23.98509959],[ 0.         -1.99210873],0.20306918756371048,0.06992740405247813,[    0.         12953.02149521],[  0.         -78.69127414],[ 0.         -6.53579001]
52.11999999999821,[   0.         3947.84087483],[  0.         -24.00501499],[ 0.         -1.99153972],0.2030111845056065,0.06998546644314868,[    0.         12952.23425578],[  0.         -78.75661338],[ 0.         -6.53392317]
52.129999999998205,[   0.         3947.60072513],[  0.         -24.02492469],[ 0.         -1.99097037],0.2029531467889908,0.07004351221574344,[    0.         12951.44636304],[  0.         -78.82193392],[ 0.         -6.53205523]
52.13999999999821,[   0.         3947.36037637],[  0.        -24.0448287],[ 0.         -1.99040068],0.2028950744138634,0.0701015413994169,[    0.         12950.65781721],[  0.         -78.88723579],[ 0.         -6.53018617]
