,time,AOA,CD,CL,Stability [Calibers],Stability [Lengths],Thrust,Mass,Gravity1,Gravity2,Gravity3,Mach,Net Force1,Net Force2,Net Force3,Target Heading1,Target Heading2,position1,position2,position3,velocity1,velocity2,velocity3,acceleration1,acceleration2,acceleration3,rotation1,rotation2,angular_velocity1,angular_velocity2,angular_acceleration1,angular_acceleration2,air speed,relative velocity1,relative velocity2,relative velocity3,Drag1,Drag2,Drag3,Lift1,Lift2,Lift3,flipped
8160,81.61000000000485,0.005127336731408238,1.039337820512416,0.0607692083937197,5.387915989538305,0.1890496838434493,0.0,60.24400000000089,0.0,0.0,-588.5369281325923,0.7680753420083775,-3.797174266741161e-15,-62.012561815943144,-370.62679026240914,1.5707963267948966,2.92284884787153,3.2349011526415163e-13,5282.994500771624,11796.588647220933,3.0117128708416547e-15,49.185003756814154,-221.25430114236832,-6.30299161201299e-17,-1.0293566465696542,-6.152094652785403,1.5707963267948966,2.928358836703272,-4.4569806687690566e-30,0.048251883376787735,-2.327139670401985e-31,-0.06299099630998745,"[0, 0, 0]",3.0123380494626042e-15,49.19521369851139,-221.19278311246768,-3.0067326998619728e-15,-49.103671392525136,220.78118824558243,-7.904415668791881e-16,-12.908890423418008,-2.871050375399456,0.0
8170,81.7100000000049,0.008587948527262732,1.0388433775985808,0.10178358330849496,5.327949555348393,0.18694559843327696,0.0,60.24400000000089,0.0,0.0,-588.5410112107714,0.7700299568964311,-4.352521791623289e-15,-71.08207516899802,-370.73385420900365,1.5707963267948966,2.9239122653116367,3.237909551118544e-13,5287.907588331436,11774.432450393924,3.0049316825610852e-15,49.0742585479051,-221.86966577914262,-7.224822043063583e-17,-1.1799029806951231,-6.1538718247294035,1.5707963267948966,2.932793984454932,-4.4798497464114146e-30,0.039752989442199176,-1.7907142548516969e-31,-0.10522544926033756,"[0, 0, 0]",3.0056500603293623e-15,49.085990547184856,-221.80812602286443,-3.0168467661248666e-15,-49.26884662949855,222.63440994823188,-1.3356750254984232e-15,-21.813228539499462,-4.827252946464076,0.0
8180,81.81000000000495,0.010991445149125771,1.0383514290104228,0.1302685845064508,5.289871692772008,0.1856095330797196,0.0,60.24400000000089,0.0,0.0,-588.5451056743842,0.7719749832524679,-4.7506816143690176e-15,-77.5845185350842,-370.24823107682425,1.5707963267948966,2.9250260048545087,3.2409107470774574e-13,5292.8089132865225,11752.214723260877,2.9973509665611272e-15,48.95045606044119,-222.48474461712547,-7.885734038856893e-17,-1.2878381006421065,-6.145810887006488,1.5707963267948966,2.9361873570345622,-4.501113492111646e-30,0.027625703178725786,-2.098370007887891e-31,-0.13485258879631212,"[0, 0, 0]",2.9981369531903764e-15,48.96329219621186,-222.42327981377338,-3.026088662440439e-15,-49.419778250305576,224.4969378703823,-1.7245929519285773e-15,-28.16474028477862,-6.200063272822361,0.0
8190,81.910000000005,0.012052400860643032,1.0378619136049658,0.14284225423655772,5.270975951459282,0.1849465246126064,0.0,60.24400000000089,0.0,0.0,-588.5492115105534,0.7739104082428846,-4.9424545341569385e-15,-80.71640798960175,-369.00273296655627,1.5707963267948966,2.9261673829839627,3.243904086588973e-13,5297.697407689318,11729.935548803147,2.989275420033698e-15,48.818572377193874,-223.0984037552884,-8.204061042023879e-17,-1.3398248454551585,-6.125136660357063,1.5707963267948966,2.9382457080048576,-4.524006235581161e-30,0.013314171312917126,-2.413914369976296e-31,-0.1485938561633078,"[0, 0, 0]",2.9900950822503278e-15,48.83195847704243,-223.03713896799312,-3.034744682867301e-15,-49.56114179174279,226.3676414783609,-1.907709851289637e-15,-31.155266197858964,-6.8211629343638185,0.0
8200,82.01000000000505,0.011644790085584509,1.0373748323409464,0.13801156823488786,5.2772290200863585,0.18516593052934585,0.0,60.24400000000089,0.0,0.0,-588.553328683776,0.7758362004198176,-4.902529961474269e-15,-80.06439023704695,-366.9200788167989,1.5707963267948966,2.9273094031224764,3.2468892549200857e-13,5302.572557541817,11707.595134859186,2.9810721845906673e-15,48.684603375703105,-223.7093046216742,-8.137789591451757e-17,-1.3290018962393897,-6.090566343815044,1.5707963267948966,2.938832955101859,-4.5478613893550436e-30,-0.0015092468697864695,-2.6347954234381796e-31,-0.1449581824625801,"[0, 0, 0]",2.9818871742401606e-15,48.69791316673939,-223.64837853113968,-3.0431755133749015e-15,-49.69882770270861,228.24514456198187,-1.8593544480993683e-15,-30.365562534338338,-6.611894695004724,0.0
8210,82.11000000000509,0.009815653217778685,1.0368901996491713,0.11633378933611915,5.307808776423849,0.18623890443592456,0.0,60.24400000000089,0.0,0.0,-588.557457133285,0.7777522969608588,-4.632890287573426e-15,-75.66084018345488,-364.0141000882412,1.5707963267948966,2.9284239201885605,3.2498663180760555e-13,5307.434470638787,11685.193826900286,2.973128107084457e-15,48.554866744508864,-224.31605802595195,-7.690210290773121e-17,-1.2559066493502051,-6.0423295280565,1.5707963267948966,2.937985465922584,-4.575069201976117e-30,-0.015093313196255797,-2.3508054975586146e-31,-0.12394042835675036,"[0, 0, 0]",2.973900170918227e-15,48.5674755037741,-224.25560773637454,-3.0518712608968353e-15,-49.84084003684429,230.13524496832017,-1.5810190266765915e-15,-25.82000014661057,-5.591887923276336,0.0
8220,82.21000000000515,0.006783287615845208,1.0364080466833878,0.08039527834170905,5.358964007741167,0.18803382483302344,0.0,60.24400000000089,0.0,0.0,-588.5615967732127,0.7796585730767513,-4.163324070274521e-15,-67.99224189657174,-360.4045685262963,1.5707963267948966,2.9294850050677663,3.252835719424219e-13,5312.2838710540445,11662.732105587862,2.9658034448021785e-15,48.43524593159565,-224.91737870911774,-6.910769653865049e-17,-1.128614333320675,-5.982414323854508,1.5707963267948966,2.935912007953965,-4.6005651864328596e-30,-0.025768872755741815,-2.7925676044823816e-31,-0.08721061096290338,"[0, 0, 0]",2.9664990491982694e-15,48.44660601348334,-224.85752243774394,-3.0611905809131324e-15,-49.99303608263946,232.03504141351902,-1.1021334893613887e-15,-17.999205813932267,-3.8780131666025577,0.0
8230,82.3100000000052,0.0029187688283220732,1.0359284046537731,0.034593358267617155,5.428275176565138,0.1904657956689522,0.0,60.24400000000089,0.0,0.0,-588.5657474958807,0.7815549375671322,-3.549724099212725e-15,-57.97139390204776,-356.3030831972976,1.5707963267948966,2.9304721812148777,3.2557982304735384e-13,5317.122018757338,11640.210567121023,2.95938705258372e-15,48.330458294492026,-225.51226607200437,-5.892245035543247e-17,-0.9622766400313212,-5.91433309868688,1.5707963267948966,2.9329767463542145,-4.628995733457025e-30,-0.032128467089969824,-2.950339785526584e-31,-0.03833174207900305,"[0, 0, 0]",2.959981736138148e-15,48.340170213958785,-225.45308747710752,-3.0713760677516803e-15,-50.159377706128595,233.93766550105363,-4.783480314610452e-16,-7.812016195919162,-1.6750012024706813,0.0
8240,82.41000000000525,0.0012903933949356932,1.0354512922201944,0.01529380866941319,5.4554110959768165,0.19141793319216896,0.0,60.24400000000089,0.0,0.0,-588.5699091779886,0.7834412975651686,-2.869341343558743e-15,-46.85990026767587,-351.9840277542905,1.5707963267948966,2.9313732296808523,3.2587548587931467e-13,5321.950559233934,11617.629888420852,2.9540563349563866e-15,48.243401068995745,-226.10012360972675,-4.762866581831719e-17,-0.7778351415522738,-5.842640391645397,1.5707963267948966,2.9296639431748672,-4.658202414841338e-30,-0.03320877754157085,-3.112056271096892e-31,0.01717392171101149,"[0, 0, 0]",2.9545383089363922e-15,48.25127230142522,-226.04166127657157,-3.082640205221072e-15,-50.34333503124852,235.84230097763265,2.132988616623288e-16,3.4834347635726526,0.7435804460654959,0.0
8250,82.51000000000529,0.005296998994201768,1.0349767305839457,0.0627800274718401,5.386080939275856,0.18898529611494236,0.0,60.24400000000089,0.0,0.0,-588.574081688775,0.7853175571133667,-2.212010770161076e-15,-36.124877339345545,-347.75779899138735,1.5707963267948966,2.9321861495752573,3.2617067209832336e-13,5326.771316030329,11594.990781977542,2.9498484756283323e-15,48.17468151114471,-226.6808466893715,-3.671752822125097e-17,-0.5996427418389386,-5.772488529835041,1.5707963267948966,2.9265204168962478,-4.6851637084295284e-30,-0.028785369878165712,-2.729458732064701e-31,0.07018135684241138,"[0, 0, 0]",2.9502208037003263e-15,48.18076209000637,-226.62308772403625,-3.095075817303213e-15,-50.54642398866547,237.7502177387861,8.830650471421367e-16,14.421546649319925,3.066064958601649,0.0
8260,82.61000000000536,0.008578571865291087,1.034504752889518,0.10167245469294603,5.32919325624836,0.186989237061346,0.0,60.24400000000089,0.0,0.0,-588.5782648993102,0.7871835793073474,-1.6663854978650458e-15,-27.2141404203268,-343.91690071836024,1.5707963267948966,2.9329197341311137,3.264654895551851e-13,5331.586050483838,11572.293945264153,2.946650431464053e-15,48.12245348643579,-227.25483449596737,-2.7660605170058783e-17,-0.4517319636864485,-5.708732831789972,1.5707963267948966,2.9240703136079613,-4.710762244803951e-30,-0.01950234079843048,-2.3665827156630353e-31,0.11339470711752912,"[0, 0, 0]",2.9469309601235985e-15,48.12703486712026,-227.19771741189342,-3.10872800410892e-15,-50.769381119084024,239.67168425226856,1.4423425062438741e-15,23.555240698757213,4.989679928681537,0.0
8270,82.71000000000541,0.010712686936607114,1.0340353890514264,0.1269649215161628,5.29196741016886,0.1856830670234688,0.0,60.24400000000089,0.0,0.0,-588.5824586915405,0.7890392541689065,-1.3067812008177392e-15,-21.341356572809666,-340.7237598062584,1.5707963267948966,2.933592482720252,3.2676002776495634e-13,5336.396224486274,11549.54001202556,2.944212481423221e-15,48.08263874078783,-227.82295496903006,-2.169147468325012e-17,-0.35424866497592045,-5.655729364023861,1.5707963267948966,2.9227414765434885,-4.7340730845532335e-30,-0.006605204333511809,-2.3665827156630353e-31,0.14177920405737374,"[0, 0, 0]",2.944431547180866e-15,48.08621635611002,-227.7663740546912,-3.1232115558587357e-15,-51.00591546939464,241.59589383721482,1.816430355040996e-15,29.664558896584982,6.262805048067366,0.0
8280,82.81000000000546,0.011427018712896416,1.0335686889656992,0.13543070178706876,5.282819796400323,0.1853620981193096,0.0,60.24400000000089,0.0,0.0,-588.5866629662913,0.7908845171355741,-1.1842791003501615e-15,-19.340745448804647,-338.3472405357178,1.5707963267948966,2.9342302346893407,3.270543456939137e-13,5341.202801030014,11526.729509899751,2.9421797454118233e-15,48.049441642443846,-228.38643635343436,-1.9658042300480446e-17,-0.3210401940243737,-5.616281132323764,1.5707963267948966,2.922815075798891,-4.7577310231008114e-30,0.00825043744543443,-1.8774889544260076e-31,0.15221776924276625,"[0, 0, 0]",2.942376385262278e-15,48.05265301490799,-228.33025709746792,-3.1381704317100416e-15,-51.25021245137707,243.5239981795037,1.9538913313598803e-15,31.909467002572427,6.715424251069631,0.0
8290,82.91000000000551,0.01062956180319643,1.0331046850591172,0.1259797739938622,5.295781981898019,0.18581691164554448,0.0,60.24400000000089,0.0,0.0,-588.5908776487287,0.7927193233581198,-1.32037677587188e-15,-21.563389163163396,-336.8539940645977,1.5707963267948966,2.934862918848669,3.273484633703945e-13,5346.006107202628,11503.862832419823,2.9401364580588448e-15,48.016072227615005,-228.94670447214585,-2.191714985512019e-17,-0.35793422022380783,-5.5914944901499375,1.5707963267948966,2.9243940191753737,-4.776308697418768e-30,0.023178025440710997,-1.7670484276950663e-31,0.14311098416532791,"[0, 0, 0]",2.9403535395428467e-15,48.019617437289384,-228.89078039716827,-3.1531701336688425e-15,-51.49517617429285,245.45741282958656,1.832793357796962e-15,29.93178701112945,6.279470754544346,0.0
8300,83.01000000000556,0.0084216523926099,1.0326433337883194,0.09981270373124834,5.332888064108551,0.1871188794424053,0.0,60.24400000000089,0.0,0.0,-588.5951026906815,0.7945436273164065,-1.703584519508917e-15,-27.82164654649779,-336.1864552546588,1.5707963267948966,2.9355207793537272,3.2764235836574545e-13,5350.80577671641,11480.94022827652,2.937658294935008e-15,47.975600752483366,-229.50519591797837,-2.827807780872605e-17,-0.4618160571425766,-5.580413904366474,1.5707963267948966,2.927387935515362,-4.7920977484367656e-30,0.036237788367622384,-1.7591598186428561e-31,0.11512119968870188,"[0, 0, 0]",2.9379370571369227e-15,47.98015328472547,-229.44938902171143,-3.1678846944513047e-15,-51.735483188408395,247.40802593689028,1.4643001749423882e-15,23.913836641910606,5.000621499132417,0.0
8310,83.11000000000561,0.0050902448112423474,1.0321846516805258,0.060329598669314866,5.389211189940723,0.1890951294716044,0.0,60.24400000000089,0.0,0.0,-588.5993380693309,0.7963573683991363,-2.289324124511191e-15,-37.38750023443626,-336.1914730714573,1.5707963267948966,2.936230445054782,3.279359677023509e-13,5355.600781068847,11457.961810388864,2.9343676838402128e-15,47.92186099507601,-230.0631643579612,-3.800086522327797e-17,-0.6206012255898631,-5.580497195927435,1.5707963267948966,2.931519165856572,-4.8032719631592206e-30,0.04565579095798575,-1.1675141397270974e-31,0.070895233097542,"[0, 0, 0]",2.9347422327748837e-15,47.92797784337759,-230.007361397201,-3.1818058875026343e-15,-51.9628335242117,249.37071763559467,8.924817629914431e-16,14.575333289775445,3.037147362278865,0.0
8320,83.21000000000565,0.0010794540169555317,1.0317286375064767,0.012793745413603863,5.457139540879642,0.1914785803817418,0.0,60.24400000000089,0.0,0.0,-588.603583782756,0.7981605554119007,-3.0037096861537147e-15,-49.054301832087354,-336.61392587084254,1.5707963267948966,2.9370112876103818,3.2822919519993386e-13,5360.3895495168135,11434.92758158937,2.9299861836877228e-15,47.85030566735963,-230.62152880121053,-4.9859067893129115e-17,-0.8142603716899052,-5.587509558974132,1.5707963267948966,2.9363496315641435,-4.8126791294539824e-30,0.05003510411568112,-8.204153414298522e-32,0.015348172460388209,"[0, 0, 0]",2.9304785804466823e-15,47.858347116686936,-230.56565802244208,-3.194554071827501e-15,-52.17102717373976,251.3427214837069,1.9084438567378583e-16,3.1167253416523986,0.6469364282065064,0.0
8330,83.31000000000572,0.003059536393955476,1.0312752860276142,0.03626173568012055,5.4225495151417125,0.19026489526813026,0.0,60.24400000000089,0.0,0.0,-588.6078398425209,0.7999532096770688,-3.751364509333031e-15,-61.26443170299981,-337.12423815605314,1.5707963267948966,2.9378724767332765,3.285219236309164e-13,5365.170167588673,11411.837476436123,2.9243771999250244e-15,47.75870401100283,-231.180715609356,-6.226951247149884e-17,-1.016938312578828,-5.595980315982474,1.5707963267948966,2.9413303315589285,-4.8211115594927294e-30,0.04860353144016464,-6.192558105984943e-32,-0.04357669216970344,"[0, 0, 0]",2.924993812110041e-15,47.768774052184426,-231.12475952690326,-3.2059431179725186e-15,-52.357024412338646,253.32458110870454,-5.45421391360512e-16,-8.90740729066116,-1.8409794222367357,0.0
8340,83.41000000000577,0.0067465889850789025,1.03455781865038,0.07996033412047851,5.362648726036157,0.18816311319425108,0.0,60.24400000000089,0.0,0.0,-588.6121062613305,0.8017330256219399,-4.440379652468858e-15,-72.51690292352706,-336.44076067055414,1.5707963267948966,2.938811297409282,3.288140301164063e-13,5369.940628519829,11388.691435029205,2.9175630912246244e-15,47.6474211708379,-231.73990410110488,-7.370658741897604e-17,-1.2037199210465106,-5.584635161518976,1.5707963267948966,2.9458809630290856,-4.827712353117166e-30,0.041545290504654386,-9.229672591085839e-32,-0.09582409070994204,"[0, 0, 0]",2.9182949220037203e-15,47.65937287445736,-231.68404910434947,-3.22767013077058e-15,-52.71185345877371,256.2454121520552,-1.212709521698278e-15,-19.805049464753328,-4.074066561278837,0.0
8350,83.5100000000058,0.009468487248136757,1.0383462227778149,0.11221935061117017,5.31536340879507,0.18650397925596734,0.0,60.24400000000089,0.0,0.0,-588.6163830247492,0.8034962532374024,-4.966035209216454e-15,-81.10150963810923,-335.03091642076697,1.5707963267948966,2.9398133415537946,3.291054018796018e-13,5374.699090525338,11365.489555769022,2.9097278810930828e-15,47.519462478797124,-232.2972959999344,-8.243202989868506e-17,-1.346217210645177,-5.561232926445158,1.5707963267948966,2.9494850269408635,-4.834610941733325e-30,0.029897980586335263,-8.67746995743113e-32,-0.13441466335654276,"[0, 0, 0]",2.9105486454938804e-15,47.53286657867911,-232.24166916939683,-3.2499253477425767e-15,-53.075308734000686,259.3215848167329,-1.7161098614738787e-15,-28.02620090410855,-5.736118212750743,0.0
8360,83.61000000000587,0.01085069801364915,1.0420988316884483,0.1286005412582876,5.291036293400777,0.18565039625967636,0.0,60.24400000000089,0.0,0.0,-588.6206700915942,0.8052428022404866,-5.254112192014928e-15,-85.80616379633754,-332.8038963485573,1.5707963267948966,2.9408545009079043,3.293959526969828e-13,5379.444145468253,11342.232075788406,2.9012093862281477e-15,47.3803449002289,-232.8516941966149,-8.721386680855937e-17,-1.4243105337682804,-5.52426625636665,1.5707963267948966,2.9517606737373137,-4.840227631378497e-30,0.015281082647876853,-6.468659422812297e-32,-0.15460815418802468,"[0, 0, 0]",2.9020801404439827e-15,47.394565395745495,-232.79642963332267,-3.2712418664635614e-15,-53.42343390340996,262.4095097743435,-1.982870325551368e-15,-32.382729892927586,-6.59273603130675,0.0
8370,83.71000000000592,0.010703785316050441,1.0458155674927196,0.1268594250724342,5.29289507526708,0.18571561667603792,0.0,60.24400000000089,0.0,0.0,-588.6249673964251,0.8069726344420793,-5.264159317682447e-15,-85.9702458104255,-329.6393798586037,1.5707963267948966,2.9419042681557213,3.296856353249137e-13,5384.175021801457,11318.919366462063,2.892440407738079e-15,47.237136613624564,-233.4016255815015,-8.73806406892366e-17,-1.4270341579314827,-5.4717379300610665,1.5707963267948966,2.952508156458558,-4.84601787042282e-30,-0.0003187179872832417,-3.9443045261050587e-32,-0.15383269619937934,"[0, 0, 0]",2.893315201375171e-15,47.25142307789657,-233.3468783686789,-3.2920778951628493e-15,-53.763712075268096,265.5072284615461,-1.9720814225195977e-15,-32.20653373515741,-6.521640923724705,0.0
