time,position,velocity,acceleration,rotation,angular_velocity,angular_acceleration,Angle to Body
1.440000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[7.03646490e-15 1.06884155e+02],[360.32235965],[9.43118548],[2.63959833e-15],[3.14159265]
1.450000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[7.01125810e-15 1.06496612e+02],[360.32235965],[9.43118548],[2.67507319e-15],[3.14159265]
1.460000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.98594079e-15 1.06107381e+02],[360.32235965],[9.43118548],[2.71071098e-15],[3.14159265]
1.470000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.96051423e-15 1.05716483e+02],[360.32235965],[9.43118548],[2.74650952e-15],[3.14159265]
1.480000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.93497971e-15 1.05323936e+02],[360.32235965],[9.43118548],[2.78246662e-15],[3.14159265]
1.490000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.90933853e-15 1.04929761e+02],[360.32235965],[9.43118548],[2.81858007e-15],[3.14159265]
1.500000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.88359197e-15 1.04533977e+02],[360.32235965],[9.43118548],[2.85484765e-15],[3.14159265]
1.5100000000000011,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.85774134e-15 1.04136604e+02],[360.32235965],[9.43118548],[2.89126716e-15],[3.14159265]
1.5200000000000011,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.83178795e-15 1.03737662e+02],[360.32235965],[9.43118548],[2.92783634e-15],[3.14159265]
1.5300000000000011,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.80573310e-15 1.03337172e+02],[360.32235965],[9.43118548],[2.96455296e-15],[3.14159265]
1.5400000000000011,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.77957813e-15 1.02935153e+02],[360.32235965],[9.43118548],[3.00141477e-15],[3.14159265]
1.5500000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.75332435e-15 1.02531626e+02],[360.32235965],[9.43118548],[3.0384195e-15],[3.14159265]
1.5600000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.72697309e-15 1.02126611e+02],[360.32235965],[9.43118548],[3.07556489e-15],[3.14159265]
1.5700000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.70052568e-15 1.01720128e+02],[360.32235965],[9.43118548],[3.11284866e-15],[3.14159265]
1.5800000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.67398347e-15 1.01312197e+02],[360.32235965],[9.43118548],[3.15026853e-15],[3.14159265]
1.5900000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.6473478e-15 1.0090284e+02],[360.32235965],[9.43118548],[3.18782221e-15],[3.14159265]
1.6000000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.62062001e-15 1.00492077e+02],[360.32235965],[9.43118548],[3.22550739e-15],[3.14159265]
1.6100000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.59380145e-15 1.00079929e+02],[360.32235965],[9.43118548],[3.26332177e-15],[3.14159265]
1.6200000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.56689349e-15 9.96664154e+01],[360.32235965],[9.43118548],[3.30126304e-15],[3.14159265]
1.6300000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.53989747e-15 9.92515580e+01],[360.32235965],[9.43118548],[3.33932889e-15],[3.14159265]
1.6400000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.51653351e-15 9.88961069e+01],[360.32235965],[9.43118548],[3.37751801e-15],[3.14159265]
1.6500000000000012,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.49349799e-15 9.85461158e+01],[360.32235965],[9.43118548],[3.41584011e-15],[3.14159265]
1.6600000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.47037297e-15 9.81947622e+01],[360.32235965],[9.43118548],[3.45430433e-15],[3.14159265]
1.6700000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.44715891e-15 9.78420529e+01],[360.32235965],[9.43118548],[3.49290992e-15],[3.14159265]
1.6800000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.42385692e-15 9.74880045e+01],[360.32235965],[9.43118548],[3.53165501e-15],[3.14159265]
1.6900000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.40046811e-15 9.71326340e+01],[360.32235965],[9.43118548],[3.57053773e-15],[3.14159265]
1.7000000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.37699359e-15 9.67759582e+01],[360.32235965],[9.43118548],[3.6095562e-15],[3.14159265]
1.7100000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.35343447e-15 9.64179941e+01],[360.32235965],[9.43118548],[3.64870854e-15],[3.14159265]
1.7200000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.32979187e-15 9.60587587e+01],[360.32235965],[9.43118548],[3.68799286e-15],[3.14159265]
1.7300000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.30606693e-15 9.56982689e+01],[360.32235965],[9.43118548],[3.72740727e-15],[3.14159265]
1.7400000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.28225994e-15 9.53365297e+01],[360.32235965],[9.43118548],[3.7669512e-15],[3.14159265]
1.7500000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.25836988e-15 9.49735251e+01],[360.32235965],[9.43118548],[3.80662641e-15],[3.14159265]
1.7600000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.23440075e-15 9.46093162e+01],[360.32235965],[9.43118548],[3.84642614e-15],[3.14159265]
1.7700000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.21035370e-15 9.42439202e+01],[360.32235965],[9.43118548],[3.88634848e-15],[3.14159265]
1.7800000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.18622986e-15 9.38773546e+01],[360.32235965],[9.43118548],[3.92639149e-15],[3.14159265]
1.7900000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.16203037e-15 9.35096365e+01],[360.32235965],[9.43118548],[3.96655326e-15],[3.14159265]
1.8000000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.13775638e-15 9.31407833e+01],[360.32235965],[9.43118548],[4.00683185e-15],[3.14159265]
1.8100000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.11340903e-15 9.27708123e+01],[360.32235965],[9.43118548],[4.04722535e-15],[3.14159265]
1.8200000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.08898946e-15 9.23997410e+01],[360.32235965],[9.43118548],[4.08773181e-15],[3.14159265]
1.8300000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.06449882e-15 9.20275869e+01],[360.32235965],[9.43118548],[4.12834929e-15],[3.14159265]
1.8400000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.03993827e-15 9.16543672e+01],[360.32235965],[9.43118548],[4.16907586e-15],[3.14159265]
1.8500000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[6.01530895e-15 9.12800996e+01],[360.32235965],[9.43118548],[4.20990957e-15],[3.14159265]
1.8600000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.99061201e-15 9.09048015e+01],[360.32235965],[9.43118548],[4.25084847e-15],[3.14159265]
1.8700000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.96584861e-15 9.05284905e+01],[360.32235965],[9.43118548],[4.29189062e-15],[3.14159265]
1.8800000000000014,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.94101990e-15 9.01511841e+01],[360.32235965],[9.43118548],[4.33303407e-15],[3.14159265]
1.8900000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.91134423e-15 8.96947933e+01],[360.32235965],[9.43118548],[4.37427514e-15],[3.14159265]
1.9000000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.87955577e-15 8.92039591e+01],[360.32235965],[9.43118548],[4.41559322e-15],[3.14159265]
1.9100000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.84771607e-15 8.87123383e+01],[360.32235965],[9.43118548],[4.45696376e-15],[3.14159265]
1.9200000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.81583031e-15 8.82200113e+01],[360.32235965],[9.43118548],[4.49837785e-15],[3.14159265]
1.9300000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.78390008e-15 8.77270027e+01],[360.32235965],[9.43118548],[4.53983277e-15],[3.14159265]
1.9400000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.75192696e-15 8.72333367e+01],[360.32235965],[9.43118548],[4.58132581e-15],[3.14159265]
1.9500000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.71991254e-15 8.67390375e+01],[360.32235965],[9.43118548],[4.62285427e-15],[3.14159265]
1.9600000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.68785839e-15 8.62441292e+01],[360.32235965],[9.43118548],[4.66441546e-15],[3.14159265]
1.9700000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.65576609e-15 8.57486362e+01],[360.32235965],[9.43118548],[4.70600668e-15],[3.14159265]
1.9800000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.62363722e-15 8.52525822e+01],[360.32235965],[9.43118548],[4.74762526e-15],[3.14159265]
1.9900000000000015,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.59147334e-15 8.47559915e+01],[360.32235965],[9.43118548],[4.78926851e-15],[3.14159265]
2.0000000000000013,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.55927601e-15 8.42588880e+01],[360.32235965],[9.43118548],[4.83093378e-15],[3.14159265]
2.010000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.52704680e-15 8.37612954e+01],[360.32235965],[9.43118548],[4.87261839e-15],[3.14159265]
2.020000000000001,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.49478727e-15 8.32632377e+01],[360.32235965],[9.43118548],[4.9143197e-15],[3.14159265]
2.0300000000000007,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.46249895e-15 8.27647386e+01],[360.32235965],[9.43118548],[4.95603507e-15],[3.14159265]
2.0400000000000005,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.43018341e-15 8.22658217e+01],[360.32235965],[9.43118548],[4.99776184e-15],[3.14159265]
2.0500000000000003,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.39784218e-15 8.17665106e+01],[360.32235965],[9.43118548],[5.0394974e-15],[3.14159265]
2.06,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.36547679e-15 8.12668289e+01],[360.32235965],[9.43118548],[5.08123912e-15],[3.14159265]
2.07,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.33308879e-15 8.07668000e+01],[360.32235965],[9.43118548],[5.12298439e-15],[3.14159265]
2.0799999999999996,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.30067968e-15 8.02664472e+01],[360.32235965],[9.43118548],[5.16473061e-15],[3.14159265]
2.0899999999999994,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.26825101e-15 7.97657937e+01],[360.32235965],[9.43118548],[5.20647519e-15],[3.14159265]
2.099999999999999,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.23580427e-15 7.92648629e+01],[360.32235965],[9.43118548],[5.24821555e-15],[3.14159265]
2.109999999999999,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.20334098e-15 7.87636776e+01],[360.32235965],[9.43118548],[5.28994912e-15],[3.14159265]
2.1199999999999988,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.17086264e-15 7.82622610e+01],[360.32235965],[9.43118548],[5.33167332e-15],[3.14159265]
2.1299999999999986,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.13837075e-15 7.77606359e+01],[360.32235965],[9.43118548],[5.37338562e-15],[3.14159265]
2.1399999999999983,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.10845340e-15 7.73010664e+01],[360.32235965],[9.43118548],[5.41508463e-15],[3.14159265]
2.149999999999998,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.08024863e-15 7.68694803e+01],[360.32235965],[9.43118548],[5.45678067e-15],[3.14159265]
2.159999999999998,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.05202206e-15 7.64375636e+01],[360.32235965],[9.43118548],[5.49849407e-15],[3.14159265]
2.1699999999999977,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[5.02377596e-15 7.60053491e+01],[360.32235965],[9.43118548],[5.54022121e-15],[3.14159265]
2.1799999999999975,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.99551156e-15 7.55728554e+01],[360.32235965],[9.43118548],[5.58196002e-15],[3.14159265]
2.1899999999999973,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.96723007e-15 7.51401008e+01],[360.32235965],[9.43118548],[5.62370843e-15],[3.14159265]
2.199999999999997,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.93893270e-15 7.47071039e+01],[360.32235965],[9.43118548],[5.66546438e-15],[3.14159265]
2.209999999999997,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.91062065e-15 7.42738830e+01],[360.32235965],[9.43118548],[5.70722582e-15],[3.14159265]
2.2199999999999966,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.88229512e-15 7.38404563e+01],[360.32235965],[9.43118548],[5.74899073e-15],[3.14159265]
2.2299999999999964,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.85395731e-15 7.34068420e+01],[360.32235965],[9.43118548],[5.79075706e-15],[3.14159265]
2.239999999999996,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.82560841e-15 7.29730582e+01],[360.32235965],[9.43118548],[5.83252279e-15],[3.14159265]
2.249999999999996,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.79724960e-15 7.25391231e+01],[360.32235965],[9.43118548],[5.87428592e-15],[3.14159265]
2.259999999999996,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.76888206e-15 7.21050545e+01],[360.32235965],[9.43118548],[5.91604442e-15],[3.14159265]
2.2699999999999956,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.74050697e-15 7.16708704e+01],[360.32235965],[9.43118548],[5.95779631e-15],[3.14159265]
2.2799999999999954,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.71212550e-15 7.12365885e+01],[360.32235965],[9.43118548],[5.9995396e-15],[3.14159265]
2.289999999999995,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.68373881e-15 7.08022266e+01],[360.32235965],[9.43118548],[6.04127231e-15],[3.14159265]
2.299999999999995,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.65534805e-15 7.03678022e+01],[360.32235965],[9.43118548],[6.08299247e-15],[3.14159265]
2.3099999999999947,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.62695439e-15 6.99333330e+01],[360.32235965],[9.43118548],[6.12469812e-15],[3.14159265]
2.3199999999999945,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.59855896e-15 6.94988364e+01],[360.32235965],[9.43118548],[6.1663873e-15],[3.14159265]
2.3299999999999943,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.57016292e-15 6.90643297e+01],[360.32235965],[9.43118548],[6.20805809e-15],[3.14159265]
2.339999999999994,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.54176739e-15 6.86298303e+01],[360.32235965],[9.43118548],[6.24970855e-15],[3.14159265]
2.349999999999994,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.51337350e-15 6.81953553e+01],[360.32235965],[9.43118548],[6.29133675e-15],[3.14159265]
2.3599999999999937,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.48498238e-15 6.77609218e+01],[360.32235965],[9.43118548],[6.3329408e-15],[3.14159265]
2.3699999999999934,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.45659514e-15 6.73265469e+01],[360.32235965],[9.43118548],[6.37451878e-15],[3.14159265]
2.3799999999999932,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.42821290e-15 6.68922473e+01],[360.32235965],[9.43118548],[6.41606882e-15],[3.14159265]
2.389999999999993,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.39929450e-15 6.64491847e+01],[360.32235965],[9.43118548],[6.45758874e-15],[3.14159265]
2.399999999999993,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.36984127e-15 6.59973778e+01],[360.32235965],[9.43118548],[6.49907381e-15],[3.14159265]
2.4099999999999926,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.34039866e-15 6.55457313e+01],[360.32235965],[9.43118548],[6.54051751e-15],[3.14159265]
2.4199999999999924,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.31096897e-15 6.50942810e+01],[360.32235965],[9.43118548],[6.5819159e-15],[3.14159265]
2.429999999999992,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.28155335e-15 6.46430440e+01],[360.32235965],[9.43118548],[6.62326704e-15],[3.14159265]
2.439999999999992,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.25215291e-15 6.41920375e+01],[360.32235965],[9.43118548],[6.66456902e-15],[3.14159265]
2.4499999999999917,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.22276877e-15 6.37412786e+01],[360.32235965],[9.43118548],[6.70581993e-15],[3.14159265]
2.4599999999999915,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.19340205e-15 6.32907841e+01],[360.32235965],[9.43118548],[6.74701789e-15],[3.14159265]
2.4699999999999913,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.16405383e-15 6.28405707e+01],[360.32235965],[9.43118548],[6.78816102e-15],[3.14159265]
2.479999999999991,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.13472522e-15 6.23906553e+01],[360.32235965],[9.43118548],[6.82924745e-15],[3.14159265]
2.489999999999991,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.10541730e-15 6.19410542e+01],[360.32235965],[9.43118548],[6.87027534e-15],[3.14159265]
2.4999999999999907,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.07613115e-15 6.14917839e+01],[360.32235965],[9.43118548],[6.91124285e-15],[3.14159265]
2.5099999999999905,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.04686308e-15 6.10427885e+01],[360.32235965],[9.43118548],[6.95215613e-15],[3.14159265]
2.5199999999999902,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[4.01761313e-15 6.05940686e+01],[360.32235965],[9.43118548],[6.99301506e-15],[3.14159265]
2.52999999999999,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.98838801e-15 6.01457262e+01],[360.32235965],[9.43118548],[7.03380838e-15],[3.14159265]
2.53999999999999,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.95918877e-15 5.96977774e+01],[360.32235965],[9.43118548],[7.07453431e-15],[3.14159265]
2.5499999999999896,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.93001646e-15 5.92502380e+01],[360.32235965],[9.43118548],[7.11519106e-15],[3.14159265]
2.5599999999999894,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.90087211e-15 5.88031236e+01],[360.32235965],[9.43118548],[7.15577689e-15],[3.14159265]
2.569999999999989,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.87175673e-15 5.83564498e+01],[360.32235965],[9.43118548],[7.19629005e-15],[3.14159265]
2.579999999999989,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.84267134e-15 5.79102321e+01],[360.32235965],[9.43118548],[7.23672881e-15],[3.14159265]
2.5899999999999888,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.81361694e-15 5.74644857e+01],[360.32235965],[9.43118548],[7.27709147e-15],[3.14159265]
2.5999999999999885,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.78459453e-15 5.70192258e+01],[360.32235965],[9.43118548],[7.31737632e-15],[3.14159265]
2.6099999999999883,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.75560510e-15 5.65744675e+01],[360.32235965],[9.43118548],[7.35758169e-15],[3.14159265]
2.619999999999988,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.72664962e-15 5.61302256e+01],[360.32235965],[9.43118548],[7.39770589e-15],[3.14159265]
2.629999999999988,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.69772907e-15 5.56865150e+01],[360.32235965],[9.43118548],[7.43774729e-15],[3.14159265]
2.6399999999999877,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.66834904e-15 5.52352606e+01],[360.32235965],[9.43118548],[7.47770392e-15],[3.14159265]
2.6499999999999875,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.63784996e-15 5.47656885e+01],[360.32235965],[9.43118548],[7.51757087e-15],[3.14159265]
2.6599999999999873,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.60739217e-15 5.42967434e+01],[360.32235965],[9.43118548],[7.55733842e-15],[3.14159265]
2.669999999999987,[-0.00534751 -0.32757871],[-1.62957780e-05 -1.09416424e+02],[3.57697937e-15 5.38284828e+01],[360.32235965],[9.43118548],[7.59700023e-15],[3.14159265]
