Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s),Total velocity (m/s),Total acceleration (m/s),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (),Lateral velocity (m/s),Lateral acceleration (m/s),Latitude (),Longitude (),Gravitational acceleration (m/s),Angle of attack (),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kgm),Rotational moment of inertia (kgm),CP location (in),CG location (in),Stability margin calibers (),Mach number (),Reynolds number (),Thrust (N),Drag force (N),Drag coefficient (),Axial drag coefficient (),Friction drag coefficient (),Pressure drag coefficient (),Base drag coefficient (),Normal force coefficient (),Pitch moment coefficient (),Yaw moment coefficient (),Side force coefficient (),Roll moment coefficient (),Roll forcing coefficient (),Roll damping coefficient (),Pitch damping coefficient (),Coriolis acceleration (m/s),Reference length (in),Reference area (cm),Vertical orientation (zenith) (),Lateral orientation (azimuth) (),Wind velocity (m/s),Air temperature (C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1391.6,860.78,-8.285,3.9529e-4,8.2863,0.15749,-4812.2,16.848,4812.3,179.8,9.0694,0.15749,28.61,-80.649,9.7855,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024032,3016403,0,596.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017045,NaN,NaN,NaN,NaN,9.0157,22.287,918.24,344.8,0.5,0.26565
1392.1,856.64,-8.2781,0.013856,8.295,0.48201,-4816.7,16.847,4816.7,179.8,8.8285,0.48181,28.61,-80.649,9.7855,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024056,3020330,0,598.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016955,NaN,NaN,NaN,NaN,8.6629,22.324,918.67,344.83,0.5,0.26567
1392.6,852.5,-8.2834,-0.010525,8.2784,0.087434,-4821.1,16.847,4821.1,179.8,8.7851,0.086798,28.61,-80.649,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024006,3015049,0,595.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016677,NaN,NaN,NaN,NaN,8.7559,22.361,919.11,344.85,0.5,0.26568
1393.1,848.7,-8.2538,0.064272,8.3336,1.0869,-4825.3,16.847,4825.3,179.8,9.2842,1.085,28.61,-80.649,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024164,3035895,0,604.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016632,NaN,NaN,NaN,NaN,9.6985,22.398,919.55,344.87,0.46003,0.2657
1393.6,844.57,-8.2716,-0.035656,8.2759,0.71534,-4829.8,16.847,4829.8,179.8,8.927,0.71445,28.61,-80.649,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023996,3015564,0,596.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017176,NaN,NaN,NaN,NaN,8.6802,22.432,919.95,344.89,0.5,0.26571
1394.1,840.43,-8.2645,0.014339,8.2976,0.77529,-4834.4,16.846,4834.4,179.8,9.3146,0.77516,28.61,-80.65,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024057,3024214,0,599.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016783,NaN,NaN,NaN,NaN,9.5822,22.469,920.38,344.91,0.5,0.26572
1394.6,836.3,-8.2768,-0.024672,8.2688,0.31488,-4839.1,16.846,4839.1,179.8,9.4715,0.31391,28.61,-80.65,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023972,3014475,0,595.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017219,NaN,NaN,NaN,NaN,9.5813,22.505,920.82,344.94,0.5,0.26574
1395.1,832.17,-8.2525,0.048524,8.3155,0.95379,-4843.7,16.846,4843.7,179.8,8.9953,0.95255,28.61,-80.65,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024106,3032252,0,602.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001741,NaN,NaN,NaN,NaN,8.6706,22.542,921.26,344.96,0.5,0.26576
1395.4,829.64,-8.228,0.080078,8.3638,1.6285,-4846.4,16.846,4846.4,179.8,8.4959,1.6265,28.61,-80.65,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024244,3050645,0,609.61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016845,NaN,NaN,NaN,NaN,7.6354,22.579,921.69,344.98,0.30704,0.26577
1395.9,825.51,-8.2815,-0.107,8.228,0.11498,-4850.6,16.845,4850.7,179.8,8.5169,0.042102,28.61,-80.65,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02385,3001574,0,590.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016263,NaN,NaN,NaN,NaN,8.5326,22.602,921.96,345,0.5,0.26578
1396.3,822.62,-8.2383,0.1232,8.3665,1.4274,-4853.7,16.845,4853.7,179.8,9.015,1.422,28.61,-80.65,9.7856,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024249,3052821,0,610.33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016331,NaN,NaN,NaN,NaN,9.7064,22.639,922.39,345.02,0.3503,0.2658
1396.7,819.2,-8.2399,-0.0037453,8.3005,1.2047,-4857.3,16.845,4857.4,179.8,8.5151,1.2047,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024057,3029265,0,600.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016856,NaN,NaN,NaN,NaN,8.0012,22.664,922.7,345.03,0.41503,0.26581
1397,816.47,-8.2255,0.043193,8.3364,1.5082,-4860.2,16.845,4860.3,179.8,9.0148,1.5076,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02416,3043001,0,606.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016295,NaN,NaN,NaN,NaN,9.78,22.695,923.06,345.05,0.33152,0.26583
1397.3,814.13,-8.211,0.05087,8.3555,1.7546,-4862.9,16.845,4862.9,179.8,9.5146,1.7539,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024214,3050462,0,609.19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016845,NaN,NaN,NaN,NaN,10.483,22.719,923.35,345.07,0.28496,0.26584
1397.8,810,-8.2716,-0.12111,8.2222,0.51681,-4867.7,16.844,4867.7,179.8,9.7658,0.50242,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023827,3002227,0,590.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017409,NaN,NaN,NaN,NaN,9.9424,22.74,923.59,345.08,0.5,0.26585
1398,808.07,-8.2178,0.22948,8.4552,2.1327,-4870.1,16.844,4870.1,179.8,10.263,2.1203,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024501,3088061,0,624.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017748,NaN,NaN,NaN,NaN,11.518,22.777,924.03,345.1,0.23444,0.26587
1398.5,803.95,-8.2601,-0.084631,8.2422,0.75359,-4875.1,16.844,4875.1,179.8,9.8885,0.74882,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023883,3010620,0,593.21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018296,NaN,NaN,NaN,NaN,9.6294,22.794,924.23,345.11,0.5,0.26588
1399,799.82,-8.2615,-0.002842,8.2663,0.37956,-4880,16.844,4880,179.8,9.6988,0.37955,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023951,3020172,0,596.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017884,NaN,NaN,NaN,NaN,9.5689,22.831,924.66,345.13,0.5,0.2659
1399.5,795.69,-8.2528,0.017497,8.2792,0.64094,-4884.9,16.843,4884.9,179.8,10.019,0.6407,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023987,3025642,0,598.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017662,NaN,NaN,NaN,NaN,10.24,22.868,925.1,345.16,0.5,0.26591
1399.8,793.21,-8.2182,0.11454,8.3671,1.6564,-4888,16.843,4888,179.8,10.518,1.6525,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02424,3058523,0,611.96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018032,NaN,NaN,NaN,NaN,11.398,22.904,925.53,345.18,0.30185,0.26593
1400.3,789.09,-8.2663,-0.096201,8.2217,0.29903,-4893.2,16.843,4893.3,179.8,10.376,0.28313,28.61,-80.65,9.7857,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023818,3005806,0,591,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018601,NaN,NaN,NaN,NaN,10.279,22.927,925.8,345.19,0.5,0.26596
1400.8,784.95,-8.2579,0.016777,8.2663,0.033773,-4898.4,16.843,4898.5,179.8,10.362,0.029311,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023946,3022874,0,597.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018467,NaN,NaN,NaN,NaN,10.353,22.963,926.23,345.21,0.5,0.266
1401.3,780.83,-8.2549,0.0060218,8.2628,0.3362,-4903.6,16.842,4903.7,179.8,10.53,0.33615,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023934,3022328,0,597.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018443,NaN,NaN,NaN,NaN,10.646,23,926.67,345.24,0.5,0.26604
1401.8,776.7,-8.2518,0.0061712,8.2631,0.43517,-4909,16.842,4909,179.8,10.747,0.43512,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023933,3023174,0,597.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018642,NaN,NaN,NaN,NaN,10.898,23.037,927.1,345.26,0.5,0.2661
1402.3,772.58,-8.2454,0.012765,8.2689,0.63162,-4914.3,16.842,4914.3,179.8,10.432,0.63149,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023948,3026036,0,598.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018902,NaN,NaN,NaN,NaN,10.216,23.074,927.54,345.28,0.5,0.26611
1402.7,769.42,-8.2202,0.06581,8.3173,1.3037,-4918.4,16.841,4918.4,179.8,10.931,1.302,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024087,3044489,0,605.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018517,NaN,NaN,NaN,NaN,11.522,23.111,927.97,345.3,0.38353,0.26612
1403,766.88,-8.2035,0.054125,8.3307,1.6204,-4921.7,16.841,4921.7,179.8,10.431,1.6195,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024124,3.05e6,0,607.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0019103,NaN,NaN,NaN,NaN,9.5787,23.139,928.3,345.32,0.30857,0.26614
1403.5,762.77,-8.2567,-0.10636,8.2098,0.3949,-4926.8,16.841,4926.8,179.8,10.241,0.38031,28.61,-80.65,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023773,3006163,0,590.58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018486,NaN,NaN,NaN,NaN,10.11,23.161,928.57,345.33,0.5,0.26615
1404,758.64,-8.2447,0.023914,8.2639,0.41235,-4931.9,16.841,4931.9,179.8,10.035,0.41165,28.61,-80.651,9.7858,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023929,3026717,0,598.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018298,NaN,NaN,NaN,NaN,9.8954,23.198,929,345.36,0.5,0.26617
1404.4,755.15,-8.2194,0.05978,8.3033,1.1785,-4936,16.84,4936.1,179.8,9.5359,1.177,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024041,3041901,0,604.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018045,NaN,NaN,NaN,NaN,9.0504,23.235,929.44,345.38,0.42426,0.26618
1404.7,752.7,-8.198,0.071612,8.3366,1.6733,-4938.8,16.84,4938.8,179.8,9.0363,1.6718,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024136,3054722,0,609.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001744,NaN,NaN,NaN,NaN,8.1426,23.266,929.81,345.4,0.29881,0.2662
1405.2,748.59,-8.251,-0.10614,8.206,0.44294,-4943.3,16.84,4943.3,179.8,8.8213,0.43003,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023757,3007305,0,590.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016848,NaN,NaN,NaN,NaN,8.673,23.288,930.07,345.41,0.5,0.26621
1405.7,744.46,-8.2361,0.029911,8.265,0.57408,-4947.6,16.84,4947.6,179.8,8.5347,0.5733,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023927,3029677,0,599.47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016647,NaN,NaN,NaN,NaN,8.3402,23.324,930.5,345.43,0.5,0.26622
1406.2,740.35,-8.2275,0.017082,8.2664,0.84153,-4952,16.839,4952,179.81,8.9554,0.84135,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023929,3030926,0,599.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016313,NaN,NaN,NaN,NaN,9.2425,23.361,930.93,345.46,0.5,0.26624
1406.7,736.23,-8.2449,-0.034629,8.2285,0.15319,-4956.5,16.839,4956.5,179.81,9.03,0.14923,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023818,3017755,0,594.59,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016779,NaN,NaN,NaN,NaN,9.0822,23.398,931.37,345.48,0.5,0.26625
1407.2,732.11,-8.2184,0.052918,8.2821,0.93914,-4960.9,16.839,4960.9,179.81,8.5611,0.93765,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023971,3038158,0,602.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016878,NaN,NaN,NaN,NaN,8.245,23.435,931.8,345.5,0.5,0.26627
1407.7,728.16,-8.2165,0.0040016,8.2647,1.0398,-4965.1,16.839,4965.2,179.81,9.0611,1.0398,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023919,3032506,0,600.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016328,NaN,NaN,NaN,NaN,9.435,23.471,932.24,345.52,0.48087,0.26628
1408.2,724.05,-8.228,-0.022977,8.2411,0.75614,-4969.7,16.838,4969.8,179.81,9.439,0.75579,28.61,-80.651,9.7859,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02385,3024554,0,597.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016891,NaN,NaN,NaN,NaN,9.6982,23.507,932.65,345.54,0.5,0.2663
1408.7,719.94,-8.2381,-0.020287,8.2291,0.15952,-4974.5,16.838,4974.5,179.81,9.5181,0.15823,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023813,3020853,0,595.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017334,NaN,NaN,NaN,NaN,9.5732,23.543,933.08,345.57,0.5,0.26631
1409.2,715.82,-8.2348,0.006647,8.2388,0.12711,-4979.2,16.838,4979.3,179.81,9.4547,0.12693,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02384,3025158,0,597.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017434,NaN,NaN,NaN,NaN,9.4122,23.58,933.52,345.59,0.5,0.26632
1409.5,713.4,-8.1928,0.14278,8.3539,1.6994,-4982.1,16.838,4982.1,179.81,9.9529,1.6934,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024171,3068158,0,614.09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017358,NaN,NaN,NaN,NaN,10.86,23.617,933.95,345.61,0.29422,0.26634
1410,709.29,-8.2404,-0.095273,8.1937,0.17152,-4987.1,16.837,4987.1,179.81,10.024,0.14263,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023707,3009750,0,590.89,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017909,NaN,NaN,NaN,NaN,10.074,23.638,934.21,345.62,0.5,0.26635
1410.3,706.86,-8.1933,0.15951,8.3577,1.6922,-4990,16.837,4990,179.81,9.5265,1.6846,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02418,3070732,0,614.99,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0018029,NaN,NaN,NaN,NaN,8.6291,23.675,934.64,345.65,0.29548,0.26637
1410.5,705.62,-8.1333,0.39345,8.6018,3.2788,-4991.4,16.837,4991.4,179.81,9.0301,3.2551,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024885,3160890,0,651.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017409,NaN,NaN,NaN,NaN,6.907,23.697,934.9,345.66,0.15249,0.26638
1411,701.53,-8.2372,-0.20791,8.1525,0.69237,-4995.8,16.837,4995.8,179.81,8.6999,0.66042,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023585,2996007,0,585.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016789,NaN,NaN,NaN,NaN,8.4701,23.708,935.03,345.67,0.5,0.2664
1411.5,697.41,-8.2264,0.02168,8.2399,0.24857,-5000.2,16.837,5000.2,179.81,8.8237,0.24763,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023836,3028834,0,598.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016499,NaN,NaN,NaN,NaN,8.9087,23.744,935.46,345.69,0.5,0.26641
1411.9,694.11,-8.197,0.073115,8.2911,1.242,-5003.6,16.836,5003.7,179.81,8.3245,1.2398,28.61,-80.651,9.786,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023983,3048430,0,605.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016629,NaN,NaN,NaN,NaN,7.7899,23.781,935.9,345.71,0.40259,0.26642
1412.1,691.88,-8.171,0.095399,8.3373,1.8377,-5006,16.836,5006,179.81,8.8239,1.8352,28.61,-80.651,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024115,3066072,0,612.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016048,NaN,NaN,NaN,NaN,9.848,23.81,936.27,345.73,0.27208,0.26644
1412.4,689.64,-8.1614,0.035148,8.3111,1.8258,-5008.5,16.836,5008.5,179.81,9.3238,1.8255,28.61,-80.651,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.024039,3056874,0,609.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016585,NaN,NaN,NaN,NaN,10.344,23.83,936.51,345.74,0.27385,0.26645
1412.9,685.55,-8.2184,-0.11415,8.1928,0.85587,-5013.2,16.836,5013.3,179.81,9.7479,0.84822,28.61,-80.651,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023696,3013771,0,591.95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017149,NaN,NaN,NaN,NaN,10.04,23.85,936.76,345.75,0.5,0.26647
1413.4,681.44,-8.2202,-0.003527,8.226,0.4198,-5018.1,16.836,5018.1,179.81,9.538,0.41979,28.61,-80.651,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.02379,3026766,0,596.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017687,NaN,NaN,NaN,NaN,9.3961,23.887,937.21,345.77,0.5,0.26648
1413.9,677.33,-8.2164,0.0076669,8.2307,0.49391,-5022.9,16.835,5022.9,179.81,9.7849,0.49385,28.61,-80.651,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023802,3029293,0,597.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017443,NaN,NaN,NaN,NaN,9.9534,23.923,937.66,345.8,0.5,0.2665
1414.4,673.22,-8.2212,-0.0095822,8.2171,0.12886,-5027.8,16.835,5027.8,179.81,9.7207,0.1285,28.61,-80.652,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023761,3025064,0,596.11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017729,NaN,NaN,NaN,NaN,9.6778,23.96,938.11,345.82,0.5,0.26651
1414.9,669.11,-8.196,0.050372,8.2597,0.95589,-5032.5,16.835,5032.5,179.81,9.2434,0.95456,28.61,-80.652,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023883,3041550,0,602.52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017657,NaN,NaN,NaN,NaN,8.9236,23.997,938.56,345.84,0.5,0.26653
1415.4,665.01,-8.2218,-0.051716,8.1962,0.090487,-5037.1,16.834,5037.2,179.81,9.2805,0.074251,28.61,-80.652,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023698,3018955,0,593.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017083,NaN,NaN,NaN,NaN,9.3068,24.033,939.02,345.86,0.5,0.26654
1415.9,660.9,-8.2057,0.032192,8.2379,0.61671,-5041.7,16.834,5041.7,179.81,8.9726,0.61587,28.61,-80.652,9.7861,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023817,3035108,0,599.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0017146,NaN,NaN,NaN,NaN,8.7656,24.07,939.47,345.89,0.5,0.26655
1416.4,656.8,-8.2072,-0.0029634,8.2217,0.61049,-5046.1,16.834,5046.1,179.81,8.6673,0.61048,28.61,-80.652,9.7862,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023768,3029889,0,597.62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016781,NaN,NaN,NaN,NaN,8.4613,24.106,939.92,345.91,0.5,0.26657
1416.9,652.69,-8.2146,-0.014671,8.2074,0.074003,-5050.4,16.834,5050.5,179.81,8.6311,0.072535,28.61,-80.652,9.7862,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023726,3025435,0,595.77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016438,NaN,NaN,NaN,NaN,8.6073,24.143,940.37,345.93,0.5,0.26658
1417.4,648.59,-8.2115,0.0060363,8.2146,0.019874,-5054.7,16.833,5054.8,179.81,8.6405,0.018935,28.61,-80.652,9.7862,NaN,NaN,NaN,NaN,60976,0,NaN,NaN,NaN,NaN,NaN,0.023745,3028847,0,597.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0016403,NaN,NaN,NaN,NaN,8.6478,24.18,940.82,345.95,0.5,0.2666
