,Chamber Pressure [psia],O/F Ratio,Exit Pressure [psia],gamma,Exit Velocity [m/s],Thrust Coefficient
4049,573.1,13.5,22.220929781706797,1.2464,1814.6748,1.4364
4050,587.8,13.5,22.79089604900934,1.2464,1814.9446,1.4364
4051,602.5,13.5,23.36176812718108,1.2464,1814.2719000000002,1.4364
4052,617.2,13.5,23.932684477878166,1.2464,1814.2719000000002,1.4364
4053,631.9,13.5,24.502694947458217,1.2464,1814.5416,1.4364
4054,646.6,13.5,25.07367767954087,1.2464,1814.5416,1.4364
4055,661.3,13.5,25.644704696164734,1.2464,1814.5416,1.4364
4056,676.0,13.5,26.214759374878817,1.2464,1814.8113,1.4364
4057,690.7,13.5,26.785852788334754,1.2463,1814.8113,1.4364
4058,705.4,13.5,27.35592957418754,1.2463,1814.8113,1.4364
4059,367.4,13.7,14.212765957446807,1.2474,1804.5514,1.4364
4060,382.1,13.7,14.782003172269722,1.2474,1804.8213,1.4364
4061,396.8,13.7,15.351284432064377,1.2474,1804.8213,1.4364
4062,411.5,13.7,15.920609741942972,1.2473,1805.0911999999998,1.4364
4063,426.2,13.7,16.489979107018495,1.2473,1805.3610999999999,1.4364
4064,440.9,13.7,17.059392532404722,1.2473,1805.3610999999999,1.4364
4065,455.6,13.7,17.62885002321622,1.2473,1805.6309999999999,1.4364
4066,470.3,13.7,18.198351584568357,1.2473,1805.6309999999999,1.4364
4067,485.0,13.7,18.76789722157728,1.2473,1805.9008999999999,1.4364
4068,499.7,13.7,19.33748693935993,1.2472,1805.9008999999999,1.4364
4069,514.4,13.7,19.907120743034056,1.2472,1805.9008999999999,1.4364
4070,529.1,13.7,20.47679863771818,1.2472,1806.1708,1.4364
4071,543.8,13.7,21.045706103177366,1.2472,1806.1708,1.4364
4072,558.4,13.7,21.611579843641145,1.2472,1806.4406999999999,1.4364
4073,573.1,13.7,22.181367805859814,1.2472,1806.4406999999999,1.4364
4074,587.8,13.7,22.75031930951736,1.2472,1806.4406999999999,1.4364
4075,602.5,13.7,23.320173401455335,1.2472,1806.7105999999999,1.4364
4076,617.2,13.7,23.89007160828334,1.2472,1806.7105999999999,1.4364
4077,631.9,13.7,24.459067156957612,1.2471,1806.7105999999999,1.4364
4078,646.6,13.7,25.02903150886429,1.2471,1806.9805,1.4364
4079,661.3,13.7,25.599039987612745,1.2471,1806.9805,1.4364
4080,676.0,13.7,26.16807958812372,1.2471,1806.9805,1.4364
4081,690.7,13.7,26.738154227314958,1.2471,1806.9805,1.4364
4082,705.4,13.7,27.30721585630226,1.2471,1807.2504,1.4364
4083,367.4,13.9,14.18806719443908,1.2481,1796.5800000000002,1.4365
4084,382.1,13.9,14.756314204062718,1.2481,1796.8500000000001,1.4365
4085,396.8,13.9,15.324605105627004,1.2481,1796.8500000000001,1.4365
4086,411.5,13.9,15.892939904217519,1.2481,1797.1200000000001,1.4365
4087,426.2,13.9,16.461318604920628,1.2481,1797.1200000000001,1.4365
4088,440.9,13.9,17.02974121282348,1.248,1797.3900000000003,1.4365
4089,455.6,13.9,17.59820773301402,1.248,1797.3900000000003,1.4365
4090,470.3,13.9,18.166718170580964,1.248,1797.3900000000003,1.4365
4091,485.0,13.9,18.73527253061382,1.248,1797.66,1.4365
4092,499.7,13.9,19.30312512071696,1.248,1797.66,1.4365
4093,514.4,13.9,19.871745344974116,1.248,1797.93,1.4365
4094,529.1,13.9,20.4404095035735,1.248,1797.93,1.4365
4095,543.8,13.9,21.00911760160717,1.248,1797.93,1.4365
4096,558.4,13.9,21.573172616288055,1.2479,1798.2,1.4365
4097,573.1,13.9,22.14194645133872,1.2479,1798.2,1.4365
4098,587.8,13.9,22.709886798284586,1.2479,1798.2,1.4365
4099,602.5,13.9,23.278726528089017,1.2479,1798.4700000000003,1.4365
4100,617.2,13.9,23.847610215988563,1.2479,1798.4700000000003,1.4365
4101,631.9,13.9,24.415594451528147,1.2479,1798.4700000000003,1.4365
4102,646.6,13.9,24.984544049459043,1.2479,1798.7400000000002,1.4365
4103,661.3,13.9,25.55255023183926,1.2479,1798.7400000000002,1.4365
4104,676.0,13.9,26.121565748290116,1.2479,1798.7400000000002,1.4365
4105,690.7,13.9,26.68959387920708,1.2479,1798.7400000000002,1.4365
4106,705.4,13.9,27.2586753226679,1.2479,1799.01,1.4365
4107,367.4,14.1,14.163454124903621,1.2489,1789.2644,1.4365
4108,382.1,14.1,14.730714368325687,1.2488,1789.5346,1.4365
4109,396.8,14.1,15.298018351453466,1.2488,1789.5346,1.4365
4110,411.5,14.1,15.865366079346106,1.2488,1789.5346,1.4365
4111,426.2,14.1,16.43275755706354,1.2488,1789.8048,1.4365
4112,440.9,14.1,17.000192789666475,1.2488,1789.8048,1.4365
4113,455.6,14.1,17.567671782216397,1.2488,1790.075,1.4365
4114,470.3,14.1,18.134495257191332,1.2488,1789.4125000000001,1.4365
4115,485.0,14.1,18.70203987197779,1.2487,1789.6826,1.4365
4116,499.7,14.1,19.26962825852229,1.2487,1789.6826,1.4365
4117,514.4,14.1,19.836495449637514,1.2487,1789.6826,1.4365
4118,529.1,14.1,20.404149473603024,1.2487,1789.9527000000003,1.4365
4119,543.8,14.1,20.97184728114153,1.2487,1789.9527000000003,1.4365
4120,558.4,14.1,21.534901658310837,1.2487,1789.9527000000003,1.4365
4121,573.1,14.1,22.10266496972502,1.2487,1790.2228,1.4365
4122,587.8,14.1,22.66959774769563,1.2487,1790.2228,1.4365
4123,602.5,14.1,23.2374267201481,1.2487,1790.2228,1.4365
4124,617.2,14.1,23.80529949473522,1.2487,1790.2228,1.4365
4125,631.9,14.1,24.372276005708333,1.2486,1790.4929,1.4365
4126,646.6,14.1,24.940214456530125,1.2486,1790.4929,1.4365
4127,661.3,14.1,25.50721283653475,1.2486,1790.4929,1.4365
4128,676.0,14.1,26.075216972034713,1.2486,1790.4929,1.4365
4129,690.7,14.1,26.642237222757956,1.2486,1790.7630000000001,1.4365
4130,705.4,14.1,27.209257473481195,1.2486,1790.7630000000001,1.4365
4131,367.4,14.3,14.138926303636714,1.2496,1781.2769999999998,1.4366
4132,382.1,14.3,14.705203201970443,1.2496,1781.5473,1.4366
4133,396.8,14.3,15.271523688565601,1.2496,1781.5473,1.4366
4134,411.5,14.3,15.837887768455085,1.2495,1781.8176,1.4366
4135,426.2,14.3,16.404295446672567,1.2495,1781.8176,1.4366
4136,440.9,14.3,16.970093529887222,1.2495,1782.0878999999998,1.4366
4137,455.6,14.3,17.536566589684373,1.2495,1782.0878999999998,1.4366
4138,470.3,14.3,18.103083259555795,1.2495,1782.0878999999998,1.4366
4139,485.0,14.3,18.668924900881482,1.2495,1782.3582,1.4366
4140,499.7,14.3,19.23550696743398,1.2495,1782.3582,1.4366
4141,514.4,14.3,19.802132655810908,1.2495,1782.3582,1.4366
4142,529.1,14.3,20.368017861954808,1.2495,1782.6284999999998,1.4366
4143,543.8,14.3,20.93470896211888,1.2494,1782.6284999999998,1.4366
4144,558.4,14.3,21.496766245765322,1.2494,1782.6284999999998,1.4366
4145,573.1,14.3,22.06352261790183,1.2494,1782.6284999999998,1.4366
4146,587.8,14.3,22.629451395572662,1.2494,1782.8988,1.4366
4147,602.5,14.3,23.196273196273197,1.2494,1782.8988,1.4366
4148,617.2,14.3,23.762223762223766,1.2494,1782.8988,1.4366
4149,631.9,14.3,24.329110999884495,1.2494,1782.8988,1.4366
4150,646.6,14.3,24.895083355792554,1.2494,1783.1691,1.4366
4151,661.3,14.3,25.462036038811025,1.2494,1783.1691,1.4366
4152,676.0,14.3,26.028030186354535,1.2494,1783.1691,1.4366
4153,690.7,14.3,26.595048323129646,1.2494,1783.1691,1.4366
4154,705.4,14.3,27.161064263986752,1.2494,1783.4393999999998,1.4366
4155,367.4,14.5,14.114483288513252,1.2503,1773.5536,1.4366
4156,382.1,14.5,14.679780245111223,1.2503,1773.5536,1.4366
4157,396.8,14.5,15.245120639311512,1.2503,1773.824,1.4366
4158,411.5,14.5,15.809897033963425,1.2503,1773.824,1.4366
4159,426.2,14.5,16.37530257040765,1.2503,1774.0944000000002,1.4366
4160,440.9,14.5,16.94075155613617,1.2503,1774.0944000000002,1.4366
4161,455.6,14.5,17.506243996157544,1.2502,1774.0944000000002,1.4366
4162,470.3,14.5,18.07108549471662,1.2502,1774.3648000000003,1.4366
4163,485.0,14.5,18.636643098678142,1.2502,1774.3648000000003,1.4366
4164,499.7,14.5,19.20150630187519,1.2502,1774.3648000000003,1.4366
4165,514.4,14.5,19.767129078123197,1.2502,1774.6352,1.4366
4166,529.1,14.5,20.332795327030976,1.2502,1774.6352,1.4366
4167,543.8,14.5,20.89770194450849,1.2502,1774.6352,1.4366
4168,558.4,14.5,21.45959033088659,1.2502,1774.6352,1.4366
4169,573.1,14.5,22.024518658006993,1.2502,1774.9056,1.4366
4170,587.8,14.5,22.590315142198307,1.2502,1774.9056,1.4366
4171,602.5,14.5,23.155265180630284,1.2502,1774.9056,1.4366
4172,617.2,14.5,23.72021521906226,1.2501,1774.9056,1.4366
4173,631.9,14.5,24.286098620239056,1.2501,1775.1760000000002,1.4366
4174,646.6,14.5,24.85107037165149,1.2501,1775.1760000000002,1.4366
4175,661.3,14.5,25.41701898685525,1.2501,1775.1760000000002,1.4366
4176,676.0,14.5,25.98201245291721,1.2501,1775.1760000000002,1.4366
4177,690.7,14.5,26.548026290502367,1.2501,1775.1760000000002,1.4366
4178,705.4,14.5,27.113041472883115,1.2501,1775.4464000000003,1.4366
4179,367.4,14.7,14.09012464046021,1.251,1765.8239999999998,1.4367
4180,382.1,14.7,14.654445041037048,1.251,1765.8239999999998,1.4367
4181,396.8,14.7,15.218225051775715,1.251,1766.0945,1.4367
4182,411.5,14.7,15.782610363210985,1.251,1766.0945,1.4367
4183,426.2,14.7,16.3470389690089,1.251,1766.0945,1.4367
4184,440.9,14.7,16.9108622276772,1.251,1766.365,1.4367
4185,455.6,14.7,17.475355759272755,1.251,1766.365,1.4367
4186,470.3,14.7,18.03989259685462,1.251,1766.365,1.4367
4187,485.0,14.7,18.603759110088223,1.251,1766.6355,1.4367
4188,499.7,14.7,19.168360888411524,1.251,1766.6355,1.4367
4189,514.4,14.7,19.732249031416625,1.2509,1766.6355,1.4367
4190,529.1,14.7,20.296915758784717,1.2509,1766.9060000000002,1.4367
4191,543.8,14.7,20.860825533220805,1.2509,1766.9060000000002,1.4367
4192,558.4,14.7,21.421720949859974,1.2509,1766.9060000000002,1.4367
4193,573.1,14.7,21.985652357386734,1.2509,1766.9060000000002,1.4367
4194,587.8,14.7,22.55044886058467,1.2509,1766.9060000000002,1.4367
4195,602.5,14.7,23.114401902861967,1.2509,1767.1765,1.4367
4196,617.2,14.7,23.67926338001151,1.2509,1767.1765,1.4367
4197,631.9,14.7,24.243238058699404,1.2509,1767.1765,1.4367
4198,646.6,14.7,24.8072127373873,1.2509,1767.1765,1.4367
4199,661.3,14.7,25.372160834868016,1.2509,1767.1765,1.4367
4200,676.0,14.7,25.936157151626766,1.2509,1767.447,1.4367
4201,690.7,14.7,26.500153468385513,1.2509,1767.447,1.4367
4202,705.4,14.7,27.065188197828338,1.2509,1767.447,1.4367
4203,367.4,14.9,14.06584992343032,1.2518,1758.7379,1.4367
4204,382.1,14.9,14.629197136184388,1.2518,1759.0086,1.4367
4205,396.8,14.9,15.192005819518359,1.2517,1759.0086,1.4367
4206,411.5,14.9,15.755417719580366,1.2517,1759.0086,1.4367
4207,426.2,14.9,16.318872764865795,1.2517,1759.2793,1.4367
4208,440.9,14.9,16.881724547229773,1.2517,1759.2793,1.4367
4209,455.6,14.9,17.445244294685253,1.2517,1759.2793,1.4367
4210,470.3,14.9,18.00811762903967,1.2517,1759.55,1.4367
4211,485.0,14.9,18.571702086923224,1.2517,1759.55,1.4367
4212,499.7,14.9,19.13459697491863,1.2517,1758.8999999999999,1.4367
4213,514.4,14.9,19.69824615148962,1.2517,1758.8999999999999,1.4367
4214,529.1,14.9,20.26116259477675,1.2517,1759.1706000000001,1.4367
4215,543.8,14.9,20.82487649829587,1.2517,1759.1706000000001,1.4367
4216,558.4,14.9,21.383984988319995,1.2517,1759.1706000000001,1.4367
4217,573.1,14.9,21.947763480392158,1.2516,1759.1706000000001,1.4367
4218,587.8,14.9,22.510723039215687,1.2516,1759.1706000000001,1.4367
4219,602.5,14.9,23.073682598039216,1.2516,1759.4412000000002,1.4367
4220,617.2,14.9,23.6375473938187,1.2516,1759.4412000000002,1.4367
4221,631.9,14.9,24.20052851288729,1.2516,1759.4412000000002,1.4367
4222,646.6,14.9,24.76350963195588,1.2516,1759.4412000000002,1.4367
4223,661.3,14.9,25.327460743010338,1.2516,1759.4412000000002,1.4367
4224,676.0,14.9,25.89046342397549,1.2516,1759.7117999999998,1.4367
4225,690.7,14.9,26.453466104940638,1.2516,1759.7117999999998,1.4367
4226,705.4,14.9,27.01750354283963,1.2516,1759.7117999999998,1.4367
4227,367.4,15.1,14.041658704376074,1.2525,1751.2636000000002,1.4367
4228,382.1,15.1,14.604036080110076,1.2525,1751.2636000000002,1.4367
4229,396.8,15.1,15.165876777251185,1.2525,1751.5344,1.4367
4230,411.5,15.1,15.728318617895502,1.2525,1751.5344,1.4367
4231,426.2,15.1,16.29018078966479,1.2525,1751.5344,1.4367
4232,440.9,15.1,16.85268710343246,1.2524,1751.8052,1.4367
4233,455.6,15.1,17.415236420626123,1.2524,1751.8052,1.4367
4234,470.3,15.1,17.977141546576966,1.2524,1751.8052,1.4367
4235,485.0,15.1,18.539755351681958,1.2524,1751.8052,1.4367
4236,499.7,15.1,19.101681957186543,1.2524,1752.076,1.4367
4237,514.4,15.1,19.66360856269113,1.2524,1752.076,1.4367
4238,529.1,15.1,20.226308345120227,1.2524,1752.076,1.4367
4239,543.8,15.1,20.788256431820788,1.2524,1752.076,1.4367
4240,558.4,15.1,21.347197797996788,1.2524,1752.076,1.4367
4241,573.1,15.1,21.909167367535744,1.2524,1752.3468000000003,1.4367
4242,587.8,15.1,22.471136937074697,1.2524,1752.3468000000003,1.4367
4243,602.5,15.1,23.033987078028826,1.2524,1752.3468000000003,1.4367
4244,617.2,15.1,23.595978132048785,1.2524,1752.3468000000003,1.4367
4245,631.9,15.1,24.157969186068737,1.2524,1752.3468000000003,1.4367
4246,646.6,15.1,24.720905337207526,1.2524,1752.3468000000003,1.4367
4247,661.3,15.1,25.282917877351277,1.2523,1752.6176000000003,1.4367
4248,676.0,15.1,25.844930417495032,1.2523,1752.6176000000003,1.4367
4249,690.7,15.1,26.407952590326897,1.2523,1752.6176000000003,1.4367
4250,705.4,15.1,26.969986618237428,1.2523,1752.6176000000003,1.4367
4251,367.4,15.3,14.017550553223959,1.2532,1743.7833000000003,1.4368
4252,382.1,15.3,14.578961425464536,1.2532,1743.7833000000003,1.4368
4253,396.8,15.3,15.139837460414363,1.2532,1744.0542,1.4368
4254,411.5,15.3,15.701312576312578,1.2532,1744.0542,1.4368
4255,426.2,15.3,16.262210012210012,1.2532,1744.0542,1.4368
4256,440.9,15.3,16.823749379936658,1.2532,1744.3251,1.4368
4257,455.6,15.3,17.384668218414927,1.2532,1744.3251,1.4368
4258,470.3,15.3,17.946271846142107,1.2532,1744.3251,1.4368
4259,485.0,15.3,18.507212088834617,1.2531,1744.3251,1.4368
4260,499.7,15.3,19.068879984735737,1.2531,1744.3251,1.4368
4261,514.4,15.3,19.629841633276094,1.2531,1744.596,1.4368
4262,529.1,15.3,20.191573805525874,1.2531,1744.596,1.4368
4263,543.8,15.3,20.752556861547852,1.2531,1744.596,1.4368
4264,558.4,15.3,21.30972370630438,1.2531,1744.596,1.4368
4265,573.1,15.3,21.871541426554213,1.2531,1744.596,1.4368
4266,587.8,15.3,22.432545891691788,1.2531,1744.8669000000002,1.4368
4267,602.5,15.3,22.99355035682937,1.2531,1744.8669000000002,1.4368
4268,617.2,15.3,23.555453782154036,1.2531,1744.8669000000002,1.4368
4269,631.9,15.3,24.116479658041367,1.2531,1744.8669000000002,1.4368
4270,646.6,15.3,24.677505533928706,1.2531,1744.8669000000002,1.4368
4271,661.3,15.3,25.23949467577573,1.2531,1744.8669000000002,1.4368
4272,676.0,15.3,25.800541964047174,1.2531,1744.8669000000002,1.4368
4273,690.7,15.3,26.361589252318616,1.2531,1745.1378000000002,1.4368
4274,705.4,15.3,26.92263654059005,1.2531,1745.1378000000002,1.4368
4275,367.4,15.5,13.993525042848981,1.2539,1736.5679999999998,1.4368
4276,382.1,15.5,14.553972727965263,1.2539,1736.5679999999998,1.4368
4277,396.8,15.5,15.114463108978022,1.2539,1736.5679999999998,1.4368
4278,411.5,15.5,15.674399116291472,1.2539,1736.5679999999998,1.4368
4279,426.2,15.5,16.234953527350296,1.2539,1736.839,1.4368
4280,440.9,15.5,16.794910863934177,1.2539,1736.839,1.4368
4281,455.6,15.5,17.35486820051806,1.2539,1736.839,1.4368
4282,470.3,15.5,17.915507980648357,1.2539,1736.839,1.4368
4283,485.0,15.5,18.47548664812769,1.2539,1737.11,1.4368
4284,499.7,15.5,19.036190476190477,1.2539,1737.11,1.4368
4285,514.4,15.5,19.596190476190475,1.2539,1737.11,1.4368
4286,529.1,15.5,20.156190476190478,1.2538,1737.11,1.4368
4287,543.8,15.5,20.716979694464552,1.2538,1737.11,1.4368
4288,558.4,15.5,21.273191359670843,1.2538,1737.11,1.4368
4289,573.1,15.5,21.833212693816908,1.2538,1737.381,1.4368
4290,587.8,15.5,22.39408716854617,1.2538,1737.381,1.4368
4291,602.5,15.5,22.95412983846388,1.2538,1737.381,1.4368
4292,617.2,15.5,23.51417250838159,1.2538,1737.381,1.4368
4293,631.9,15.5,24.07513239608336,1.2538,1737.381,1.4368
4294,646.6,15.5,24.635196403398485,1.2538,1737.381,1.4368
4295,661.3,15.5,25.195260410713605,1.2538,1737.381,1.4368
4296,676.0,15.5,25.755324418028728,1.2538,1737.652,1.4368
4297,690.7,15.5,26.316391069115298,1.2538,1737.652,1.4368
4298,705.4,15.5,26.876476415453784,1.2538,1737.652,1.4368
4299,367.4,15.7,13.970112932050649,1.2546,1729.7136,1.4369
4300,382.1,15.7,14.529069546370586,1.2546,1729.9848,1.4369
4301,396.8,15.7,15.088599893528027,1.2546,1729.9848,1.4369
4302,411.5,15.7,15.647577762567497,1.2546,1729.9848,1.4369
4303,426.2,15.7,16.207171920751417,1.2546,1729.9848,1.4369
4304,440.9,15.7,16.766171046126935,1.2546,1729.618,1.4369
4305,455.6,15.7,17.325829023425616,1.2546,1729.618,1.4369
4306,470.3,15.7,17.88484940675388,1.2546,1729.618,1.4369
4307,485.0,15.7,18.443869790082143,1.2546,1729.618,1.4369
4308,499.7,15.7,19.00361285415478,1.2546,1729.618,1.4369
4309,514.4,15.7,19.56265449705267,1.2546,1729.618,1.4369
4310,529.1,15.7,20.122461398037576,1.2546,1729.8890999999999,1.4369
4311,543.8,15.7,20.681524302122156,1.2546,1729.8890999999999,1.4369
4312,558.4,15.7,21.23678405719936,1.2546,1729.8890999999999,1.4369
4313,573.1,15.7,21.795846961283942,1.2545,1729.8890999999999,1.4369
4314,587.8,15.7,22.355760088236412,1.2545,1729.8890999999999,1.4369
4315,602.5,15.7,22.91484425512494,1.2545,1729.8890999999999,1.4369
4316,617.2,15.7,23.473928422013465,1.2545,1730.1602,1.4369
4317,631.9,15.7,24.033926669709416,1.2545,1730.1602,1.4369
4318,646.6,15.7,24.593032101019322,1.2545,1730.1602,1.4369
4319,661.3,15.7,25.152137532329224,1.2545,1730.1602,1.4369
4320,676.0,15.7,25.71124296363913,1.2545,1730.1602,1.4369
4321,690.7,15.7,26.271347609448103,1.2545,1730.1602,1.4369
4322,705.4,15.7,26.830474306797,1.2545,1730.1602,1.4369
4323,367.4,15.9,13.94677903048248,1.2553,1722.755,1.4369
4324,382.1,15.9,14.504802034696125,1.2553,1722.755,1.4369
4325,396.8,15.9,15.063396856730698,1.2553,1722.755,1.4369
4326,411.5,15.9,15.621441044719461,1.2553,1722.755,1.4369
4327,426.2,15.9,16.179485232708224,1.2553,1722.755,1.4369
4328,440.9,15.9,16.738164838085112,1.2553,1723.0263000000002,1.4369
4329,455.6,15.9,17.296230211457424,1.2553,1723.0263000000002,1.4369
4330,470.3,15.9,17.854973424449508,1.2553,1723.0263000000002,1.4369
4331,485.0,15.9,18.41305998481397,1.2553,1723.0263000000002,1.4369
4332,499.7,15.9,18.971146545178435,1.2553,1723.0263000000002,1.4369
4333,514.4,15.9,19.52997456243593,1.2553,1723.0263000000002,1.4369
4334,529.1,15.9,20.088082311401347,1.2553,1723.2976,1.4369
4335,543.8,15.9,20.646190060366756,1.2553,1723.2976,1.4369
4336,558.4,15.9,21.200501157978664,1.2553,1723.2976,1.4369
4337,573.1,15.9,21.759435036828915,1.2553,1723.2976,1.4369
4338,587.8,15.9,22.31756397600425,1.2553,1723.2976,1.4369
4339,602.5,15.9,22.875692915179588,1.2553,1723.2976,1.4369
4340,617.2,15.9,23.433821854354925,1.2552,1723.2976,1.4369
4341,631.9,15.9,23.992861753426737,1.2552,1723.5689,1.4369
4342,646.6,15.9,24.551011884421158,1.2552,1723.5689,1.4369
4343,661.3,15.9,25.109162015415574,1.2552,1723.5689,1.4369
4344,676.0,15.9,25.667312146409994,1.2552,1723.5689,1.4369
4345,690.7,15.9,26.226458080194416,1.2552,1723.5689,1.4369
4346,705.4,15.9,26.784629404617256,1.2552,1723.5689,1.4369
4347,367.4,16.1,13.922995300894344,1.256,1715.5194000000001,1.437
4348,382.1,16.1,14.480615454579908,1.256,1715.5194000000001,1.437
4349,396.8,16.1,15.03770796225414,1.256,1715.7908,1.437
4350,411.5,16.1,15.595391495490032,1.256,1715.7908,1.437
4351,426.2,16.1,16.15250511634958,1.256,1715.7908,1.437
4352,440.9,16.1,16.709618737209126,1.256,1715.7908,1.437
4353,455.6,16.1,17.267386772787567,1.256,1715.7908,1.437
4354,470.3,16.1,17.82452150843282,1.256,1715.7908,1.437
4355,485.0,16.1,18.381656244078073,1.256,1716.0621999999998,1.437
4356,499.7,16.1,18.939508793208002,1.256,1716.0621999999998,1.437
4357,514.4,16.1,19.496664645239537,1.256,1716.0621999999998,1.437
4358,529.1,16.1,20.053820497271072,1.256,1716.0621999999998,1.437
4359,543.8,16.1,20.61175757116325,1.256,1716.0621999999998,1.437
4360,558.4,16.1,21.165144221657886,1.256,1716.0621999999998,1.437
4361,573.1,16.1,21.72232119167646,1.256,1716.0621999999998,1.437
4362,587.8,16.1,22.27949816169503,1.256,1716.0621999999998,1.437
4363,602.5,16.1,22.83754074747934,1.256,1716.3336,1.437
4364,617.2,16.1,23.394738837085892,1.256,1716.3336,1.437
4365,631.9,16.1,23.95193692669244,1.256,1716.3336,1.437
4366,646.6,16.1,24.50913501629899,1.2559,1716.3336,1.437
4367,661.3,16.1,25.06633310590554,1.2559,1716.3336,1.437
4368,676.0,16.1,25.624502482847504,1.2559,1716.3336,1.437
4369,690.7,16.1,26.181721693643155,1.2559,1716.3336,1.437
4370,705.4,16.1,26.7389409044388,1.2559,1716.3336,1.437
4371,367.4,16.3,13.900344292686617,1.2567,1708.5494999999999,1.437
4372,382.1,16.3,14.45650940183875,1.2567,1708.5494999999999,1.437
4373,396.8,16.3,15.012674510990882,1.2567,1708.5494999999999,1.437
4374,411.5,16.3,15.569428679530837,1.2567,1708.821,1.437
4375,426.2,16.3,16.125614831630724,1.2567,1708.821,1.437
4376,440.9,16.3,16.681800983730607,1.2567,1708.821,1.437
4377,455.6,16.3,17.23863937341557,1.2567,1708.821,1.437
4378,470.3,16.3,17.794846570055622,1.2567,1708.821,1.437
4379,485.0,16.3,18.351053766695678,1.2567,1708.821,1.437
4380,499.7,16.3,18.907976388678673,1.2567,1708.821,1.437
4381,514.4,16.3,19.46420463145149,1.2567,1709.0925,1.437
4382,529.1,16.3,20.02043287422431,1.2567,1709.0925,1.437
4383,543.8,16.3,20.576661116997123,1.2567,1709.0925,1.437
4384,558.4,16.3,21.12990502137965,1.2567,1709.0925,1.437
4385,573.1,16.3,21.686154311878006,1.2567,1709.0925,1.437
4386,587.8,16.3,22.242403602376356,1.2567,1709.0925,1.437
4387,602.5,16.3,22.798652892874713,1.2567,1709.0925,1.437
4388,617.2,16.3,23.354902183373067,1.2567,1709.0925,1.437
4389,631.9,16.3,23.912056308181338,1.2567,1709.0925,1.437
